peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
sample_1_wt_rep1_peak_3218b	3	3981654	3981895	242	3981840	281	276.4118	NCU00473	3981681	3981905	+
sample_1_wt_rep1_peak_3221a	3	4003833	4004182	350	4003947	110	67.61402	NCU00480	4003903	4004489	-
sample_1_wt_rep1_peak_3221b	3	4003833	4004182	350	4004138	160	121.30736	NCU00480	4003903	4004489	-
sample_1_wt_rep1_peak_3223	3	4011549	4011706	158	4011649	241	222.02496	NCU00481	4011505	4011934	-
sample_1_wt_rep1_peak_3224	3	4011824	4011948	125	4011902	475	570.38232	NCU00481	4011505	4011934	-
sample_1_wt_rep1_peak_3227a	3	4026865	4027218	354	4026931	130	88.12089	NCU00486	4026804	4027332	+
sample_1_wt_rep1_peak_3227b	3	4026865	4027218	354	4027034	44	13.27048	NCU00486	4026804	4027332	+
sample_1_wt_rep1_peak_3227c	3	4026865	4027218	354	4027177	68	30.05327	NCU00486	4026804	4027332	+
sample_1_wt_rep1_peak_3235a	3	4060305	4060544	240	4060373	163	124.76717	NCU00495	4060224	4060544	+
sample_1_wt_rep1_peak_3235b	3	4060305	4060544	240	4060507	93	51.40017	NCU00495	4060224	4060544	+
sample_1_wt_rep1_peak_3239	3	4098146	4098240	95	4098187	429	496.9064	NCU08973	4098010	4098464	-
sample_1_wt_rep1_peak_3240	3	4098401	4098491	91	4098447	68	30.05327	NCU08973	4098010	4098464	-
sample_1_wt_rep1_peak_3242	3	4106716	4106835	120	4106789	806	1105.17273	NCU08976	4106640	4107338	-
sample_1_wt_rep1_peak_3243	3	4107113	4107187	75	4107149	59	20.61792	NCU08976	4106640	4107338	-
sample_1_wt_rep1_peak_3246a	3	4126391	4126623	233	4126434	208	179.29948	NCU08980	4126175	4126697	+
sample_1_wt_rep1_peak_3246b	3	4126391	4126623	233	4126577	47	15.11777	NCU08980	4126175	4126697	+
sample_1_wt_rep1_peak_3261c	3	4182137	4182587	451	4182427	75	30.80423	NCU09001	4182367	4183422	-
sample_1_wt_rep1_peak_3261d	3	4182137	4182587	451	4182549	62	21.57282	NCU09001	4182367	4183422	-
sample_1_wt_rep1_peak_3262	3	4182733	4182807	75	4182769	46	11.82146	NCU09001	4182367	4183422	-
sample_1_wt_rep1_peak_3264a	3	4191321	4191591	271	4191368	313	211.97031	NCU09004	4191241	4191727	-
sample_1_wt_rep1_peak_3264b	3	4191321	4191591	271	4191550	1606	2169.96655	NCU09004	4191241	4191727	-
sample_1_wt_rep1_peak_3265	3	4193652	4193726	75	4193688	68	21.75203	NCU09005	4193469	4194165	-
sample_1_wt_rep1_peak_3266	3	4193881	4193955	75	4193918	55	14.051	NCU09005	4193469	4194165	-
sample_1_wt_rep1_peak_3269a	3	4215191	4215400	210	4215217	63	5.05471	NCU09010	4215183	4216195	-
sample_1_wt_rep1_peak_3269b	3	4215191	4215400	210	4215351	4160	6828.73926	NCU09010	4215183	4216195	-
sample_1_wt_rep1_peak_3270	3	4215598	4215726	129	4215642	124	30.94698	NCU09010	4215183	4216195	-
sample_1_wt_rep1_peak_3273	3	4252757	4252835	79	4252797	76	36.51754	NCU09017	4252671	4253052	+
sample_1_wt_rep1_peak_3274	3	4252932	4253015	84	4252970	201	170.51547	NCU09017	4252671	4253052	+
sample_1_wt_rep1_peak_3276	3	4284068	4284156	89	4284115	113	70.59716	NCU07580	4283567	4284777	+
sample_1_wt_rep1_peak_3277	3	4284616	4284725	110	4284675	191	158.15005	NCU07580	4283567	4284777	+
sample_1_wt_rep1_peak_3282a	3	4303430	4303618	189	4303476	705	963.7027	NCU07574	4303093	4304108	+
sample_1_wt_rep1_peak_3282b	3	4303430	4303618	189	4303604	48	15.75144	NCU07574	4303093	4304108	+
sample_1_wt_rep1_peak_3283	3	4304030	4304104	75	4304066	64	26.96762	NCU07574	4303093	4304108	+
sample_1_wt_rep1_peak_3287a	3	4325196	4325371	176	4325240	273	265.32568	NCU07568	4325132	4325575	-
sample_1_wt_rep1_peak_3287b	3	4325196	4325371	176	4325326	301	304.55154	NCU07568	4325132	4325575	-
sample_1_wt_rep1_peak_3291a	3	4351412	4351678	267	4351468	3876	4744.75537	NCU07562	4351385	4352229	+
sample_1_wt_rep1_peak_3291b	3	4351412	4351678	267	4351631	6436	9268.03027	NCU07562	4351385	4352229	+
sample_1_wt_rep1_peak_3294a	3	4359857	4360043	187	4359907	119	76.6648	NCU07560	4359715	4360279	+
sample_1_wt_rep1_peak_3294b	3	4359857	4360043	187	4359984	85	44.21552	NCU07560	4359715	4360279	+
sample_1_wt_rep1_peak_3295	3	4360145	4360265	121	4360208	111	68.60456	NCU07560	4359715	4360279	+
sample_1_wt_rep1_peak_3299a	3	4386830	4387044	215	4386881	124	81.82041	NCU07554	4386695	4387041	+
sample_1_wt_rep1_peak_3299b	3	4386830	4387044	215	4386993	99	56.98263	NCU07554	4386695	4387041	+
sample_1_wt_rep1_peak_3309b	3	4431886	4432134	249	4432055	168	98.05754	NCU07542	4431973	4432472	-
sample_1_wt_rep1_peak_3310	3	4432217	4432348	132	4432294	1938	3080.375	NCU07542	4431973	4432472	-
sample_1_wt_rep1_peak_3326	3	4517943	4518092	150	4518051	211	183.09534	NCU07521	4517914	4518706	-
sample_1_wt_rep1_peak_3327a	3	4518264	4518429	166	4518307	50	17.0446	NCU07521	4517914	4518706	-
sample_1_wt_rep1_peak_3327b	3	4518264	4518429	166	4518398	29	5.43034	NCU07521	4517914	4518706	-
sample_1_wt_rep1_peak_3338a	3	4616600	4616769	170	4616637	38	9.83541	NCU08195	4616294	4617279	+
sample_1_wt_rep1_peak_3338b	3	4616600	4616769	170	4616728	192	159.37663	NCU08195	4616294	4617279	+
sample_1_wt_rep1_peak_3351	3	4887579	4887653	75	4887636	47	15.11777	NCU08566	4887480	4888035	+
sample_1_wt_rep1_peak_3352	3	4887776	4887957	182	4887813	153	113.32931	NCU08566	4887480	4888035	+
sample_1_wt_rep1_peak_3353c	3	4888070	4888454	385	4888405	377	416.43448	NCU08565	4888366	4889010	-
sample_1_wt_rep1_peak_3354	3	4888925	4889004	80	4888964	167	129.4171	NCU08565	4888366	4889010	-
sample_1_wt_rep1_peak_3355a	3	4902591	4902876	286	4902660	1631	2597.00098	NCU08563	4902095	4902879	+
sample_1_wt_rep1_peak_3355b	3	4902591	4902876	286	4902832	154	95.62106	NCU08563	4902095	4902879	+
sample_1_wt_rep1_peak_3368	3	4960104	4960204	101	4960148	391	404.42203	NCU08550	4959809	4960441	+
sample_1_wt_rep1_peak_3369	3	4960343	4960417	75	4960390	55	16.58459	NCU08550	4959809	4960441	+
sample_1_wt_rep1_peak_3370a	3	4961550	4961792	243	4961595	386	397.20221	NCU08549	4961444	4961777	-
sample_1_wt_rep1_peak_3370b	3	4961550	4961792	243	4961743	684	867.07111	NCU08549	4961444	4961777	-
sample_1_wt_rep1_peak_3452a	4	482211	482428	218	482255	246	228.67561	NCU04855	482210	482576	+
sample_1_wt_rep1_peak_3452b	4	482211	482428	218	482368	107	64.66586	NCU04855	482210	482576	+
sample_1_wt_rep1_peak_3480a	4	697967	698182	216	698007	847	905.78265	NCU16742	697923	698368	-
sample_1_wt_rep1_peak_3480b	4	697967	698182	216	698142	783	776.0163	NCU16742	697923	698368	-
sample_1_wt_rep1_peak_3488a	4	752348	752542	195	752387	152	112.20068	NCU04924	752112	752599	+
sample_1_wt_rep1_peak_3488b	4	752348	752542	195	752502	846	1221.83398	NCU04924	752112	752599	+
sample_1_wt_rep1_peak_3506a	4	855115	855399	285	855189	50	17.0446	NCU04954	854903	855527	+
sample_1_wt_rep1_peak_3506b	4	855115	855399	285	855321	271	262.56985	NCU04954	854903	855527	+
sample_1_wt_rep1_peak_3508a	4	874197	874412	216	874251	216	189.46246	NCU04963	874192	874450	+
sample_1_wt_rep1_peak_3508b	4	874197	874412	216	874361	143	102.17244	NCU04963	874192	874450	+
sample_1_wt_rep1_peak_3516a	4	1118750	1118950	201	1118800	311	318.83923	NCU04990	1118725	1120010	-
sample_1_wt_rep1_peak_3516b	4	1118750	1118950	201	1118907	37	9.29913	NCU04990	1118725	1120010	-
sample_1_wt_rep1_peak_3517	4	1119154	1119269	116	1119207	625	822.54773	NCU04990	1118725	1120010	-
sample_1_wt_rep1_peak_3533a	4	1241632	1242038	407	1241695	712	935.95776	NCU07952	1241527	1241926	+
sample_1_wt_rep1_peak_3533b	4	1241632	1242038	407	1241834	316	308.20944	NCU07952	1241527	1241926	+
sample_1_wt_rep1_peak_3538a	4	1265531	1265744	214	1265568	56	21.11933	NCU10400	1265478	1265743	+
sample_1_wt_rep1_peak_3538b	4	1265531	1265744	214	1265700	439	512.70532	NCU10400	1265478	1265743	+
sample_1_wt_rep1_peak_3550	4	1318058	1318194	137	1318134	1145	1544.67188	NCU07930	1318044	1318586	-
sample_1_wt_rep1_peak_3551	4	1318310	1318384	75	1318355	82	26.13502	NCU07930	1318044	1318586	-
sample_1_wt_rep1_peak_3558	4	1342423	1342558	136	1342485	7256	12044.17285	NCU07922	1342442	1342822	-
sample_1_wt_rep1_peak_3559	4	1342665	1342739	75	1342698	178	35.54104	NCU07922	1342442	1342822	-
sample_1_wt_rep1_peak_3568a	4	1378861	1379237	377	1378903	163	124.76717	NCU07911	1378743	1379167	+
sample_1_wt_rep1_peak_3568b	4	1378861	1379237	377	1379058	483	583.3631	NCU07911	1378743	1379167	+
sample_1_wt_rep1_peak_3573	4	1402503	1402635	133	1402568	681	920.92157	NCU16757	1402320	1403435	+
sample_1_wt_rep1_peak_3574	4	1403334	1403422	89	1403375	349	374.36404	NCU16757	1402320	1403435	+
sample_1_wt_rep1_peak_3593	4	1538432	1538566	135	1538514	310	317.40414	NCU06530	1538375	1538962	-
sample_1_wt_rep1_peak_3594	4	1538724	1538842	119	1538779	235	214.10333	NCU06530	1538375	1538962	-
sample_1_wt_rep1_peak_3598	4	1553164	1553247	84	1553207	138	96.70534	NCU06534	1553158	1553554	-
sample_1_wt_rep1_peak_3599a	4	1553362	1553534	173	1553400	134	92.38751	NCU06534	1553158	1553554	-
sample_1_wt_rep1_peak_3599b	4	1553362	1553534	173	1553502	28	5.00434	NCU06534	1553158	1553554	-
sample_1_wt_rep1_peak_3602b	4	1576796	1577063	268	1577025	35	8.25988	NCU06540	1576641	1577517	-
sample_1_wt_rep1_peak_3603	4	1577222	1577300	79	1577261	79	39.03575	NCU06540	1576641	1577517	-
sample_1_wt_rep1_peak_3604a	4	1584439	1585072	634	1584493	695	676.80475	NCU06541	1584397	1584941	+
sample_1_wt_rep1_peak_3604b	4	1584439	1585072	634	1584715	379	275.47656	NCU06541	1584397	1584941	+
sample_1_wt_rep1_peak_3606a	4	1595339	1595819	481	1595410	527	655.75842	NCU06544	1595195	1595694	+
sample_1_wt_rep1_peak_3606b	4	1595339	1595819	481	1595553	348	372.87903	NCU06544	1595195	1595694	+
sample_1_wt_rep1_peak_3615a	4	1630233	1630483	251	1630274	405	459.40515	NCU06560	1630183	1630840	-
sample_1_wt_rep1_peak_3615b	4	1630233	1630483	251	1630439	401	453.21381	NCU06560	1630183	1630840	-
sample_1_wt_rep1_peak_3616	4	1630575	1630655	81	1630616	69	30.84044	NCU06560	1630183	1630840	-
sample_1_wt_rep1_peak_3618a	4	1644307	1644503	197	1644342	59	23.25958	NCU06565	1644074	1644641	+
sample_1_wt_rep1_peak_3618b	4	1644307	1644503	197	1644459	98	56.04119	NCU06565	1644074	1644641	+
sample_1_wt_rep1_peak_3619a	4	1645669	1645843	175	1645713	79	39.03575	NCU06566	1645635	1646430	-
sample_1_wt_rep1_peak_3619b	4	1645669	1645843	175	1645796	119	76.6648	NCU06566	1645635	1646430	-
sample_1_wt_rep1_peak_3627a	4	1688778	1689040	263	1688857	51	17.70375	NCU06578	1688655	1689054	+
sample_1_wt_rep1_peak_3627b	4	1688778	1689040	263	1688983	349	374.36404	NCU06578	1688655	1689054	+
sample_1_wt_rep1_peak_3633	4	1730010	1730091	82	1730048	494	601.30511	NCU06588	1729975	1730877	+
sample_1_wt_rep1_peak_3634	4	1730179	1730253	75	1730214	45	13.8771	NCU06588	1729975	1730877	+
sample_1_wt_rep1_peak_3636a	4	1740824	1741110	287	1740864	125	82.86201	NCU06593	1740832	1741836	-
sample_1_wt_rep1_peak_3636b	4	1740824	1741110	287	1740942	146	105.48889	NCU06593	1740832	1741836	-
sample_1_wt_rep1_peak_3636c	4	1740824	1741110	287	1741068	142	101.07293	NCU06593	1740832	1741836	-
sample_1_wt_rep1_peak_3642a	4	1785890	1786134	245	1785939	99	56.98263	NCU06605	1785926	1786149	+
sample_1_wt_rep1_peak_3642b	4	1785890	1786134	245	1786084	201	170.51547	NCU06605	1785926	1786149	+
sample_1_wt_rep1_peak_3643	4	1787856	1787930	75	1787890	77	34.77504	NCU06606	1787877	1788604	+
sample_1_wt_rep1_peak_3644a	4	1788016	1788373	358	1788113	538	643.30164	NCU06606	1787877	1788604	+
sample_1_wt_rep1_peak_3644b	4	1788016	1788373	358	1788197	92	45.75469	NCU06606	1787877	1788604	+
sample_1_wt_rep1_peak_3644c	4	1788016	1788373	358	1788317	285	265.97879	NCU06606	1787877	1788604	+
sample_1_wt_rep1_peak_3652a	4	1824885	1825256	372	1825107	953	1237.97595	NCU06619	1825042	1825659	-
sample_1_wt_rep1_peak_3652b	4	1824885	1825256	372	1825213	1201	1677.94482	NCU06619	1825042	1825659	-
sample_1_wt_rep1_peak_3658a	4	1845219	1845424	206	1845258	52	18.37109	NCU06626	1845214	1845522	-
sample_1_wt_rep1_peak_3658b	4	1845219	1845424	206	1845371	248	231.34821	NCU06626	1845214	1845522	-
sample_1_wt_rep1_peak_3661	4	1867546	1867630	85	1867584	53	19.04646	NCU06630	1867266	1867952	-
sample_1_wt_rep1_peak_3662a	4	1867708	1867930	223	1867752	65	27.7294	NCU06630	1867266	1867952	-
sample_1_wt_rep1_peak_3662b	4	1867708	1867930	223	1867890	161	122.45797	NCU06630	1867266	1867952	-
sample_1_wt_rep1_peak_3665a	4	1875647	1875897	251	1875694	68	28.15284	NCU16769	1875613	1875869	-
sample_1_wt_rep1_peak_3665b	4	1875647	1875897	251	1875825	330	346.36508	NCU16769	1875613	1875869	-
sample_1_wt_rep1_peak_3667	4	1933988	1934069	82	1934028	255	240.75673	NCU09748	1933839	1934659	-
sample_1_wt_rep1_peak_3668	4	1934167	1934245	79	1934205	222	197.16881	NCU09748	1933839	1934659	-
sample_1_wt_rep1_peak_3672	4	1953263	1953377	115	1953314	82	41.60232	NCU09741	1953258	1953738	-
sample_1_wt_rep1_peak_3673	4	1953474	1953640	167	1953575	202	171.76399	NCU09741	1953258	1953738	-
sample_1_wt_rep1_peak_3674a	4	1968796	1969101	306	1968848	109	66.62736	NCU09740	1968536	1969100	+
sample_1_wt_rep1_peak_3674b	4	1968796	1969101	306	1968955	135	93.46222	NCU09740	1968536	1969100	+
sample_1_wt_rep1_peak_3674c	4	1968796	1969101	306	1969061	43	12.67325	NCU09740	1968536	1969100	+
sample_1_wt_rep1_peak_3684a	4	2055499	2055783	285	2055538	5884	9408.55273	NCU07735	2055247	2055781	+
sample_1_wt_rep1_peak_3684b	4	2055499	2055783	285	2055711	409	204.87421	NCU07735	2055247	2055781	+
sample_1_wt_rep1_peak_3696	4	2097016	2097146	131	2097098	115	72.60491	NCU07719	2097019	2097952	+
sample_1_wt_rep1_peak_3697	4	2097349	2097553	205	2097513	75	35.68919	NCU07719	2097019	2097952	+
sample_1_wt_rep1_peak_3704a	4	2139383	2139556	174	2139420	291	258.02356	NCU07707	2139003	2139535	+
sample_1_wt_rep1_peak_3704b	4	2139383	2139556	174	2139517	59	17.78669	NCU07707	2139003	2139535	+
sample_1_wt_rep1_peak_3705a	4	2141852	2142193	342	2141940	1171	1714.09912	NCU16775	2141844	2142273	-
sample_1_wt_rep1_peak_3705b	4	2141852	2142193	342	2142152	186	131.11047	NCU16775	2141844	2142273	-
sample_1_wt_rep1_peak_3710a	4	2192375	2192942	568	2192543	512	630.89252	NCU07697	2192428	2193186	+
sample_1_wt_rep1_peak_3710b	4	2192375	2192942	568	2192703	101	58.87839	NCU07697	2192428	2193186	+
sample_1_wt_rep1_peak_3710c	4	2192375	2192942	568	2192904	51	17.70375	NCU07697	2192428	2193186	+
sample_1_wt_rep1_peak_3717	4	2230102	2230177	76	2230139	100	57.92838	NCU07688	2230056	2230623	+
sample_1_wt_rep1_peak_3718	4	2230311	2230536	226	2230488	269	259.8204	NCU07688	2230056	2230623	+
sample_1_wt_rep1_peak_3741a	4	2332095	2332406	312	2332145	135	93.46222	NCU07662	2331715	2332277	+
sample_1_wt_rep1_peak_3741b	4	2332095	2332406	312	2332277	222	197.16881	NCU07662	2331715	2332277	+
sample_1_wt_rep1_peak_3747a	4	2400672	2400932	261	2400704	38	9.83541	NCU08324	2400387	2401533	-
sample_1_wt_rep1_peak_3747b	4	2400672	2400932	261	2400881	78	38.19088	NCU08324	2400387	2401533	-
sample_1_wt_rep1_peak_3758	4	2460672	2460752	81	2460710	225	201.04831	NCU08307	2460694	2461486	-
sample_1_wt_rep1_peak_3759	4	2460865	2461000	136	2460928	148	107.7146	NCU08307	2460694	2461486	-
sample_1_wt_rep1_peak_3760	4	2461110	2461254	145	2461153	77	37.35146	NCU08307	2460694	2461486	-
sample_1_wt_rep1_peak_3761	4	2461332	2461407	76	2461369	86	45.09667	NCU08307	2460694	2461486	-
sample_1_wt_rep1_peak_3762a	4	2477228	2477468	241	2477268	147	106.60028	NCU08303	2477229	2477578	-
sample_1_wt_rep1_peak_3762b	4	2477228	2477468	241	2477392	101	58.87839	NCU08303	2477229	2477578	-
sample_1_wt_rep1_peak_3764a	4	2488219	2488459	241	2488265	210	164.96468	NCU08300	2488142	2488524	-
sample_1_wt_rep1_peak_3764b	4	2488219	2488459	241	2488410	230	189.09125	NCU08300	2488142	2488524	-
sample_1_wt_rep1_peak_3766a	4	2492365	2492580	216	2492399	55	17.43437	NCU08298	2492352	2492696	-
sample_1_wt_rep1_peak_3766b	4	2492365	2492580	216	2492527	585	716.0899	NCU08298	2492352	2492696	-
sample_1_wt_rep1_peak_3767	4	2501413	2501491	79	2501453	67	29.27232	NCU08297	2501111	2502302	+
sample_1_wt_rep1_peak_3768	4	2502056	2502139	84	2502100	460	546.20135	NCU08297	2501111	2502302	+
sample_1_wt_rep1_peak_3774a	4	2518284	2518537	254	2518313	33	7.26696	NCU08291	2517661	2518521	-
sample_1_wt_rep1_peak_3774b	4	2518284	2518537	254	2518493	269	259.8204	NCU08291	2517661	2518521	-
sample_1_wt_rep1_peak_3776a	4	2527656	2527886	231	2527692	45	13.8771	NCU08289	2527241	2527973	+
sample_1_wt_rep1_peak_3776b	4	2527656	2527886	231	2527846	81	40.74153	NCU08289	2527241	2527973	+
sample_1_wt_rep1_peak_3778	4	2536777	2536857	81	2536816	179	143.61035	NCU08287	2536775	2537247	-
sample_1_wt_rep1_peak_3779	4	2537025	2537195	171	2537145	326	340.52994	NCU08287	2536775	2537247	-
sample_1_wt_rep1_peak_3786a	4	2570094	2570375	282	2570187	328	343.44489	NCU08277	2570093	2570483	-
sample_1_wt_rep1_peak_3786b	4	2570094	2570375	282	2570337	191	158.15005	NCU08277	2570093	2570483	-
sample_1_wt_rep1_peak_3795a	4	2623235	2623482	248	2623304	105	62.72033	NCU06404	2623215	2624081	-
sample_1_wt_rep1_peak_3795b	4	2623235	2623482	248	2623439	534	667.42615	NCU06404	2623215	2624081	-
sample_1_wt_rep1_peak_3796	4	2624032	2624106	75	2624069	85	44.21552	NCU06404	2623215	2624081	-
sample_1_wt_rep1_peak_3799	4	2640939	2641014	76	2640976	208	179.29948	NCU06399	2640827	2641355	+
sample_1_wt_rep1_peak_3800	4	2641220	2641299	80	2641260	89	47.76957	NCU06399	2640827	2641355	+
sample_1_wt_rep1_peak_3814a	4	2715854	2716165	312	2715951	199	168.0249	NCU06380	2715897	2716288	+
sample_1_wt_rep1_peak_3814b	4	2715854	2716165	312	2716112	890	1304.5592	NCU06380	2715897	2716288	+
sample_1_wt_rep1_peak_3826a	4	2786773	2787027	255	2786855	141	64.92184	NCU06362	2786572	2787027	+
sample_1_wt_rep1_peak_3826b	4	2786773	2787027	255	2786987	89	27.16945	NCU06362	2786572	2787027	+
sample_1_wt_rep1_peak_3830	4	2803611	2803730	120	2803659	711	974.4538	NCU06355	2803609	2804387	-
sample_1_wt_rep1_peak_3831	4	2804141	2804236	96	2804193	87	45.98276	NCU06355	2803609	2804387	-
sample_1_wt_rep1_peak_3833a	4	2814400	2814683	284	2814443	35	8.25988	NCU06352	2814407	2814687	+
sample_1_wt_rep1_peak_3833b	4	2814400	2814683	284	2814532	181	146.01019	NCU06352	2814407	2814687	+
sample_1_wt_rep1_peak_3834a	4	2817596	2817787	192	2817636	93	51.40017	NCU06351	2817610	2817977	+
sample_1_wt_rep1_peak_3834b	4	2817596	2817787	192	2817744	82	41.60232	NCU06351	2817610	2817977	+
sample_1_wt_rep1_peak_3839a	4	2828380	2828752	373	2828420	1073	1400.89539	NCU06346	2828411	2828781	+
sample_1_wt_rep1_peak_3839b	4	2828380	2828752	373	2828636	357	302.97794	NCU06346	2828411	2828781	+
sample_1_wt_rep1_peak_3840a	4	2834704	2834978	275	2834790	215	188.18501	NCU06344	2834498	2835170	+
sample_1_wt_rep1_peak_3840b	4	2834704	2834978	275	2834922	125	82.86201	NCU06344	2834498	2835170	+
sample_1_wt_rep1_peak_3841	4	2835092	2835219	128	2835162	100	57.92838	NCU06344	2834498	2835170	+
sample_1_wt_rep1_peak_3845a	4	2868802	2869257	456	2868875	232	183.97037	NCU06338	2868801	2869082	+
sample_1_wt_rep1_peak_3845b	4	2868802	2869257	456	2869025	1419	2194.9436	NCU06338	2868801	2869082	+
sample_1_wt_rep1_peak_3857a	4	2937479	2937684	206	2937526	984	1484.39478	NCU06317	2937082	2937767	+
sample_1_wt_rep1_peak_3857b	4	2937479	2937684	206	2937620	225	201.04831	NCU06317	2937082	2937767	+
sample_1_wt_rep1_peak_3868	4	2990220	2990295	76	2990277	101	58.87839	NCU06300	2990248	2991020	+
sample_1_wt_rep1_peak_3869	4	2990941	2991034	94	2990983	206	176.77925	NCU06300	2990248	2991020	+
sample_1_wt_rep1_peak_3874a	4	3035718	3035925	208	3035754	44	13.27048	NCU06285	3035628	3036404	+
sample_1_wt_rep1_peak_3874b	4	3035718	3035925	208	3035887	42	12.08561	NCU06285	3035628	3036404	+
sample_1_wt_rep1_peak_3884a	4	3114142	3114352	211	3114181	136	82.88133	NCU04516	3113922	3114457	-
sample_1_wt_rep1_peak_3884b	4	3114142	3114352	211	3114303	1680	2761.9082	NCU04516	3113922	3114457	-
sample_1_wt_rep1_peak_3895	4	3156114	3156227	114	3156158	1085	1533.55029	NCU04502	3156117	3156762	-
sample_1_wt_rep1_peak_3896	4	3156314	3156507	194	3156354	374	360.67099	NCU04502	3156117	3156762	-
sample_1_wt_rep1_peak_3906b	4	3195397	3195782	386	3195582	255	240.75673	NCU16806	3195504	3195750	-
sample_1_wt_rep1_peak_3906c	4	3195397	3195782	386	3195732	154	114.46075	NCU16806	3195504	3195750	-
sample_1_wt_rep1_peak_3909	4	3199529	3199603	75	3199588	63	22.73382	NCU04487	3199564	3200059	-
sample_1_wt_rep1_peak_3910	4	3199979	3200065	87	3200022	100	51.7604	NCU04487	3199564	3200059	-
sample_1_wt_rep1_peak_3926	4	3258475	3258559	85	3258520	243	222.76511	NCU04468	3258445	3258830	+
sample_1_wt_rep1_peak_3927	4	3258730	3258813	84	3258771	155	114.36447	NCU04468	3258445	3258830	+
sample_1_wt_rep1_peak_3928a	4	3261400	3261653	254	3261438	146	105.48889	NCU04467	3261321	3261644	+
sample_1_wt_rep1_peak_3928b	4	3261400	3261653	254	3261600	165	127.08692	NCU04467	3261321	3261644	+
sample_1_wt_rep1_peak_3929	4	3263764	3263864	101	3263826	92	50.48552	NCU04466	3263720	3264360	+
sample_1_wt_rep1_peak_3930	4	3263974	3264064	91	3264022	230	207.55238	NCU04466	3263720	3264360	+
sample_1_wt_rep1_peak_3932a	4	3273134	3273374	241	3273176	528	657.42279	NCU04463	3273140	3273609	-
sample_1_wt_rep1_peak_3932b	4	3273134	3273374	241	3273328	73	34.04953	NCU04463	3273140	3273609	-
sample_1_wt_rep1_peak_3957	4	3398813	3398887	75	3398849	68	30.05327	NCU04427	3398800	3399142	-
sample_1_wt_rep1_peak_3958	4	3398981	3399109	129	3399035	219	193.30678	NCU04427	3398800	3399142	-
sample_1_wt_rep1_peak_3960a	4	3409734	3409998	265	3409772	127	84.95546	NCU04425	3409549	3410040	+
sample_1_wt_rep1_peak_3960b	4	3409734	3409998	265	3409867	64	26.96762	NCU04425	3409549	3410040	+
sample_1_wt_rep1_peak_3960c	4	3409734	3409998	265	3409952	46	14.49293	NCU04425	3409549	3410040	+
sample_1_wt_rep1_peak_3974	4	3476222	3476383	162	3476265	159	120.15945	NCU04404	3476200	3476554	+
sample_1_wt_rep1_peak_3975	4	3476470	3476546	77	3476507	115	72.60491	NCU04404	3476200	3476554	+
sample_1_wt_rep1_peak_3978	4	3523167	3523241	75	3523207	38	9.83541	NCU04390	3523036	3523558	+
sample_1_wt_rep1_peak_3979a	4	3523322	3523557	236	3523367	64	26.96762	NCU04390	3523036	3523558	+
sample_1_wt_rep1_peak_3979b	4	3523322	3523557	236	3523505	177	141.22012	NCU04390	3523036	3523558	+
sample_1_wt_rep1_peak_3980a	4	3525093	3525381	289	3525126	26	4.19495	NCU04389	3524933	3526045	-
sample_1_wt_rep1_peak_3980b	4	3525093	3525381	289	3525324	430	498.48178	NCU04389	3524933	3526045	-
sample_1_wt_rep1_peak_3981	4	3525552	3525645	94	3525597	104	61.75364	NCU04389	3524933	3526045	-
sample_1_wt_rep1_peak_3983b	4	3538050	3538312	263	3538247	1522	1923.42358	NCU04385	3538104	3538550	-
sample_1_wt_rep1_peak_3984	4	3538510	3538584	75	3538546	156	56.74469	NCU04385	3538104	3538550	-
sample_1_wt_rep1_peak_3987a	4	3561580	3561802	223	3561616	83	42.46829	NCU04380	3561500	3562145	+
sample_1_wt_rep1_peak_3987b	4	3561580	3561802	223	3561739	179	143.61035	NCU04380	3561500	3562145	+
sample_1_wt_rep1_peak_3988	4	3561932	3562018	87	3561973	87	45.98276	NCU04380	3561500	3562145	+
sample_1_wt_rep1_peak_3989a	4	3562632	3562822	191	3562669	147	106.60028	NCU04379	3562528	3563465	-
sample_1_wt_rep1_peak_3989b	4	3562632	3562822	191	3562768	149	108.83181	NCU04379	3562528	3563465	-
sample_1_wt_rep1_peak_3990	4	3563077	3563169	93	3563124	68	30.05327	NCU04379	3562528	3563465	-
sample_1_wt_rep1_peak_3995	4	3589949	3590083	135	3590006	510	627.59131	NCU04373	3589960	3590857	-
sample_1_wt_rep1_peak_3996	4	3590393	3590557	165	3590449	251	235.37013	NCU04373	3589960	3590857	-
sample_1_wt_rep1_peak_4004a	4	3653605	3653835	231	3653692	284	280.5946	NCU04355	3653521	3653984	-
sample_1_wt_rep1_peak_4004b	4	3653605	3653835	231	3653798	62	25.46392	NCU04355	3653521	3653984	-
sample_1_wt_rep1_peak_4007a	4	3672156	3672407	252	3672211	769	1079.48572	NCU04352	3672145	3672619	-
sample_1_wt_rep1_peak_4007b	4	3672156	3672407	252	3672363	101	58.87839	NCU04352	3672145	3672619	-
sample_1_wt_rep1_peak_4019a	4	3735480	3735945	466	3735556	623	799.73907	NCU04336	3735407	3735941	+
sample_1_wt_rep1_peak_4019b	4	3735480	3735945	466	3735701	27	3.97728	NCU04336	3735407	3735941	+
