wt_rep1	wt_rep2	mut_rep1	mut_rep2
NCU06007	10.5023855316269	12.5680756389013	10.8686555218253	19.9723605653739
NCU06008	335.026098458897	355.773218085822	144.256700562408	125.825871561856
NCU06009	158.586021527566	184.654034386935	383.367122042564	275.61857580216
NCU06010	377.035640585405	301.633815333632	229.229825551224	256.644833265055
NCU06012	66.1650288492493	75.408453833408	73.1164098740972	55.922609583047
NCU06013	33.607633701206	60.9068280962142	46.4388008659806	54.9239915547783
NCU06017	1367.41059621782	1313.84729178976	716.343204847574	761.945555569016
NCU06018	203.746279313561	242.66053733571	403.128313900428	502.304868219155
NCU06019	6.30143131897612	7.73420039317005	15.8089534862913	3.99447211307479
NCU06020	500.963789858602	536.560152276173	374.474585706525	436.396078353421
NCU06021	165.937691399704	164.351758354864	194.647739799961	192.733279455859
NCU06023	22.0550096164164	16.4351758354864	34.5820857512622	23.9668326784487
NCU06024	11.5526240847896	7.73420039317005	7.90447674314564	15.9778884522992
NCU06025	10.5023855316269	7.73420039317005	7.90447674314564	13.9806523957618
NCU06026	121.827672166872	119.880106094136	132.39998544769	147.795468183767
NCU06028	124.97838782636	116.979780946697	116.591031961398	93.8700946572575
NCU06029	170.138645612355	139.215607077061	193.659680207068	176.755391003559
NCU06030	1257.13554813574	929.070822229553	996.952129229244	946.689890798725
NCU06031	26284.3202700026	22763.6853071978	31908.3964928932	24704.8114013393
NCU06032	204.796517866724	166.285308453156	144.256700562408	187.740189314515
NCU06033	231.052481695791	276.497664055829	210.456693286253	223.690438332188
NCU06034	611.238837940684	700.911910631036	587.895457771457	524.274464841066
NCU06035	2635.04852988518	3250.29771522972	3401.88917833131	3793.74988939278
NCU06037	1.05023855316269	3.86710019658503	5.92835755735923	3.99447211307479
NCU06038	573.430250026827	497.889150310322	421.901446165399	464.357383144944
NCU06039	126.028626379522	111.17913065182	76.0805886527768	53.9253735265096
NCU06042	129.17934203901	130.514631634745	121.531329925864	104.854892968213
NCU06043	1581.65926106301	1681.22181046534	2419.75794299546	2327.77862389433
NCU06047	10753.3925458327	10859.7841270599	9714.601917326	11688.8240208851
NCU06048	1136.35811452203	1353.48506880476	1050.30734724548	1140.42178828285
NCU06049	133.380296251661	122.780431241575	172.910428756311	151.789940296842
NCU06050	51.4616891049716	56.0729528504829	92.8776017319613	80.8880602897645
NCU06051	338.176814118385	337.404492152044	352.737274662874	251.651743123712
NCU06052	858.044897933915	691.244160139574	839.850653959224	778.922062049584
NCU06054	411.693512839773	440.849422410693	350.761155477088	396.451357222673
NCU06055	90.3205155719911	92.8104047180407	109.674614811146	123.828635505318
NCU06056	302.468703310854	283.265089399853	248.991017409088	224.689056360457
NCU06057	223.700811823652	214.624060910469	226.265646772544	180.749863116634
NCU06058	281.4639322476	256.195388023758	191.683561021282	236.672472699681
NCU06059	178.540554037657	152.750457765109	191.683561021282	186.741571286246
NCU06061	29.4066794885552	46.4052023590203	56.3193967949127	64.9101718374653
NCU06062	670.052196917794	618.736031453604	538.492478126797	614.150087385249
NCU06063	78.7678914872015	110.212355602673	31.6179069725826	52.9267554982409
NCU06065	339.227052671548	337.404492152044	370.522347334952	292.595082282728
NCU06066	321.372997267782	546.227902767635	366.570108963379	440.390550466495
NCU06067	124.97838782636	154.684007863401	106.710436032466	92.8714766289888
NCU06068	173.289361271843	181.753709239496	186.743263056816	200.722223682008
NCU06069	45.1602577859955	47.3719774081666	55.3313372020195	62.9129357809279
NCU06071	5.25119276581343	9.66775049146257	15.8089534862913	9.98618028268697
NCU06073	11.5526240847896	12.5680756389013	11.8567151147185	7.98894422614958
NCU06075	2358.83579040339	2793.97989203268	3209.21755771713	2625.3667963184
NCU06076	2148.78807977086	2426.6053733571	2191.51617703713	1809.49586722288
NCU06077	43.0597806796702	44.4716522607278	42.4865624944078	42.940575215554
NCU06078	2.10047710632537	2.90032514743877	2.96417877867962	1.99723605653739
NCU06079	207.947233526212	219.4579361562	141.292521783728	164.771974664335
NCU06080	1343.25510949508	1403.75737136036	1182.70733269317	1141.42040631112
NCU06081	872.748237678192	793.722315349077	909.014825461749	746.966285144985
NCU06083	18.9042939569284	23.2026011795102	52.3671584233399	28.9599228197922
NCU06084	69.3157445087373	72.5081286859693	64.2238735380583	69.9032619788088
NCU06085	142.832443230125	147.916582519377	151.17311771266	149.792704240305
NCU06086	958.867799037533	955.173748556502	833.922296401865	927.71614826162
NCU06088	46.2104963391582	43.5048772115816	50.3910392375535	36.9488670459418
NCU06089	129.17934203901	137.282056978768	167.970130791845	155.784412409917
NCU06090	450.552339306793	403.145195493989	321.119367690292	313.566060876371
NCU06091	477.858541689022	472.75299903252	604.692470850642	523.275846812797
NCU06095	1443.02777204553	1513.00295191389	1165.91031961398	966.662251364099
NCU06099	835.989888317499	730.88193715457	1518.64759427686	1470.96435563979
NCU06101	406.44232007396	441.816197459839	579.002921435418	569.212276113157
NCU06102	141.782204676963	95.7107298654794	155.125356084233	124.827253533587
NCU06103	332.925621352572	306.467690579363	326.059665654758	349.516309894044
NCU06104	198.495086547748	229.125686647663	206.50445491468	264.633777491205
NCU06105	520.918322368693	476.620099229105	566.158146727807	588.186018650263
NCU06107	1362.159403452	1469.49807470231	1111.56704200486	1376.09564295426
NCU06108	221.600334717327	255.228612974612	279.620864788777	258.642069321593
NCU06110	7537.5620960486	10585.2200131024	10240.2496207452	5770.01496733653
NCU06111	592.334543983755	724.114511810546	693.61783421103	512.291048501842
NCU06112	239.454390121093	239.760212188272	300.370116239534	232.678000586606
NCU06113	196.394609441422	163.384983305717	248.991017409088	199.723605653739
NCU06114	30.4569180417179	27.0697013760952	43.474622087301	27.9613047915235
NCU06116	154.385067314915	130.514631634745	143.268640969515	132.816197759737
NCU06117	583.932635558454	393.477445002526	559.241729577554	607.159761187368
NCU06118	0	1.93355009829251	4.94029796446603	7.98894422614958
NCU06119	6.30143131897612	3.86710019658503	6.91641715025244	3.99447211307479
NCU06120	45.1602577859955	39.6377770149965	84.9731249888157	36.9488670459418
NCU06121	0	0	0	0
NCU06122	358.131346628476	403.145195493989	431.782042094331	388.462412996523
NCU06123	1036.58545197157	1136.927457796	1025.60585742315	1002.61250038177
NCU06125	3119.20850289318	3857.43244609356	2656.89224528983	2864.03650507462
NCU06127	14.7033397442776	23.2026011795102	11.8567151147185	15.9778884522992
NCU06128	964.118991803346	1019.9476768493	890.241693196778	924.720294176813
NCU06129	0	0	0	0
NCU06130	192.193655228772	224.291811401932	130.423866261903	178.752627060097
NCU06131	170.138645612355	200.122435173275	251.955196187767	260.63930537813
NCU06132	2540.52706010054	2737.9069391822	1628.322209088	2188.97071796498
NCU06134	9.45214697846418	11.6013005897551	1.97611918578641	0.998618028268697
NCU06135	320.322758714619	279.397989203268	313.214890947146	293.593700310997
NCU06136	112.375525188407	116.979780946697	91.8895421390681	102.857656911676
NCU06137	7.35166987213881	4.83387524573128	8.89253633603885	11.9834163392244
NCU06138	21.0047710632537	9.66775049146257	33.594026158369	23.9668326784487
NCU06139	0	0	0	0.998618028268697
NCU06140	13.6531011911149	9.66775049146257	26.6776090081165	11.9834163392244
NCU06142	129.17934203901	148.883357568524	82.9970058030292	94.8687126855262
NCU06143	23.1052481695791	19.3355009829251	63.2358139451651	35.9502490176731
NCU06144	127.078864932685	127.614306487306	174.886547942097	134.813433816274
NCU06145	871.69799912503	552.995328111659	636.310377823224	559.22609583047
NCU06146	61.9640746365985	90.8768546197481	74.1044694669904	60.9156997243905
NCU06148	1.05023855316269	2.90032514743877	0	0.998618028268697
NCU06149	450.552339306793	544.294352669343	456.483531916661	399.447211307479
NCU06150	272.011785269136	306.467690579363	234.17012351569	233.676618614875
NCU06153	466.305917604233	405.078745592282	260.847732523806	181.748481144903
NCU06156	0	0	0.988059592893205	0.998618028268697
NCU06157	0	0	0	0
NCU06164	3.15071565948806	6.7674253440238	0	3.99447211307479
NCU06165	0	0	0	0
NCU06166	101.873139656781	120.846881143282	60.2716351664855	89.8756225441827
NCU06167	45.1602577859955	50.2723025556053	36.5582049370486	30.9571588763296
NCU06168	113.42576374157	123.747206290721	114.614912775612	119.834163392244
NCU06170	80.8683685935269	80.2423290791393	106.710436032466	80.8880602897645
NCU06173	102.923378209943	144.049482322792	119.555210740078	94.8687126855262
NCU06174	326.624190033596	286.165414547292	242.074600258835	295.590936367534
NCU06175	170.138645612355	155.650782912547	127.459687483223	118.835545363975
NCU06176	260.459161184346	214.624060910469	217.373110436505	250.653125095443
NCU06177	277.262978034949	336.437717102897	315.191010132932	375.48037862903
NCU06179	842.291319636475	697.044810434451	744.008873448584	709.018800070775
NCU06180	35.7081108075313	35.7706768184115	42.4865624944078	50.9295194417036
NCU06181	443.200669434654	411.846170936305	642.238735380583	481.333889625512
NCU06182	211.0979491857	181.753709239496	145.244760155301	171.762300862216
NCU06183	134.430534804824	168.218858551449	191.683561021282	181.748481144903
NCU06185	3691.58851436684	4093.32555808525	3247.75188183997	2154.01908697558
NCU06186	45.1602577859955	31.9035766218265	49.4029796446603	63.9115538091966
NCU06187	3008.9334548111	2464.30960027381	2958.25042112226	3297.43672934324
NCU06189	51.4616891049716	93.7771797671869	51.3790988304467	71.9004980353462
NCU06191	254.15772986537	220.424711205347	350.761155477088	266.631013547742
NCU06192	115.526240847896	124.713981339867	148.208938933981	100.860420855138
NCU06193	31.5071565948806	39.6377770149965	26.6776090081165	27.9613047915235
NCU06194	948.365413505906	944.539223015893	948.537209177477	1046.55169362559
NCU06196	2067.91971117733	2562.92065528673	1630.29832827379	2190.96795402152
NCU06198	426.396852584051	527.859176833856	627.417841487185	488.324215823393
NCU06199	2739.02214664829	2857.78704527633	2377.27138050105	2243.89470951976
NCU06200	994.575909845064	952.273423409063	1151.08942572058	1263.2518057599
NCU06201	353.930392415825	314.201890972533	600.740232479069	504.302104275692
NCU06202	342.377768331036	329.670291758874	438.698459244583	342.525983696163
NCU06203	756.171758277134	643.872182731407	944.584970805904	797.895804586689
NCU06204	93.4712312314791	89.9100795706019	94.8537209177477	71.9004980353462
NCU06205	1160.51360124477	1109.8577564199	987.071533300312	936.703710516038
NCU06206	45.1602577859955	79.2755540299931	33.594026158369	27.9613047915235
NCU06207	291.966317779227	475.653324179958	334.952201990797	201.720841710277
NCU06209	747.769849851833	902.967895902604	726.223800776506	910.739641781052
NCU06210	8080.53542803371	8795.71939713264	7740.45885072537	8804.8151552451
NCU06211	1795.90792590819	1476.26550004633	2087.76991978334	1380.09011506734
NCU06212	88.2200384656657	95.7107298654794	81.0208866172428	88.8770045159141
NCU06213	208.997472079375	184.654034386935	190.695501428389	221.693202275651
NCU06214	427.447091137213	401.211645395697	399.176075528855	435.397460325152
NCU06215	157.535782974403	130.514631634745	133.388045040583	125.825871561856
NCU06216	281.4639322476	291.96606484217	328.035784840544	347.519073837507
NCU06217	307.719896076667	350.939342840091	205.516395321787	236.672472699681
NCU06218	186.942462462958	194.321784878398	206.50445491468	174.758154947022
NCU06220	210.047710632537	212.690510812176	169.946249977631	167.767828749141
NCU06222	175.389838378169	175.953058944619	134.376104633476	131.817579731468
NCU06224	616.490030706497	582.965354635193	593.823815328816	643.110010205041
NCU06226	2044.81446300775	2289.32331637834	1629.3102686809	1866.41709483419
NCU06227	80.8683685935269	82.1758791774318	56.3193967949127	61.9143177526592
NCU06228	344.478245437361	285.198639498146	299.382056646641	310.570206791565
NCU06229	1.05023855316269	0.966775049146257	0.988059592893205	0
NCU06230	30510.4802079292	29634.5555814802	22440.8094737905	29683.920890287
NCU06231	556.626433176224	536.560152276173	347.796976698408	514.288284558379
NCU06232	1145.81026150049	1482.06615034121	1529.51624979868	1247.2739173076
NCU06233	131.279819145336	151.783682715962	170.934309570525	128.821725646662
NCU06235	27.3062023822299	25.1361512778027	56.3193967949127	29.9585408480609
NCU06237	1118.50405911826	1000.61217586638	1374.39089371445	1217.31537645954
NCU06238	163.837214293379	146.949807470231	169.946249977631	122.83001747705
NCU06239	66.1650288492493	79.2755540299931	56.3193967949127	44.9378112720914
NCU06240	573.430250026827	660.307358566893	496.993975225282	545.245443434709
NCU06242	1792.75721024871	1997.35725153617	1571.0147527002	1643.72527453028
NCU06243	206.896994973049	260.062488220343	197.611918578641	254.647597208518
NCU06244	287.765363566576	307.43446562851	321.119367690292	309.571588763296
NCU06245	499.913551305439	405.078745592282	506.874571154214	519.281374699723
NCU06246	218.449619057839	247.494412581442	363.6059301847	430.404370183809
NCU06247	2051.11589432673	1930.64977314507	3155.8623397009	2692.27420421241
NCU06248	242.605105780581	183.687259337789	191.683561021282	197.726369597202
NCU06249	415.894467052424	506.590125752639	561.217848763341	500.307632162617
NCU06250	626.992416238124	879.765294723094	723.259621997826	1136.42731616978
NCU06251	657.449334279842	643.872182731407	515.767107490253	683.054731335789
NCU06252	454.753293519443	452.450723000448	453.519353137981	397.449975250941
NCU06253	477.858541689022	474.686549130812	465.3760682527	471.347709342825
NCU06254	151.234351655427	151.783682715962	70.1522310954176	89.8756225441827
NCU06255	2372.48889159451	2415.00407276735	2443.4713732249	3163.62191355523
NCU06256	55.6626433176224	58.0065029487754	77.06864824567	84.8825324028393
NCU06257	138.631489017475	187.554359534374	188.719382242602	177.754009031828
NCU06258	131.279819145336	134.38173183133	167.970130791845	167.767828749141
NCU06259	625.942177684961	596.50020532324	515.767107490253	528.268936954141
NCU06260	200.595563654073	175.953058944619	196.623858985748	203.718077766814
NCU06261	491.511642880137	361.5738683807	402.140254307535	298.58679045234
NCU06262	515.667129602879	463.085248541057	427.829803722758	463.358765116675
NCU06264	174.339599825006	187.554359534374	347.796976698408	310.570206791565
NCU06265	3792.41141547046	4666.62316222898	2832.76685282482	3849.67249897583
NCU06266	132.330057698499	126.64753143816	131.411925854796	107.850747053019
NCU06267	180.641031143982	261.996038318636	159.077594455806	164.771974664335
NCU06268	586.033112664779	589.732779979217	614.573066779574	533.262027095484
NCU06269	693.157445087373	694.144485287012	667.928284795807	642.111392176772
NCU06270	297.21751054504	317.102216119972	317.167129318719	396.451357222673
NCU06271	324.52371292727	407.012295690574	350.761155477088	356.506636091925
NCU06272	254.15772986537	294.866389989608	204.528335728893	221.693202275651
NCU06273	357.081108075313	457.284598246179	299.382056646641	406.43753750536
NCU06275	969.37018456916	759.885188628958	1095.75808851856	1071.51714433231
NCU06276	278.313216588112	288.098964645585	241.086540665942	214.70287607777
NCU06277	351.8299153095	369.30806877387	448.579055173515	434.398842296883
NCU06278	380.186356244893	339.338042250336	382.37906244967	371.485906515955
NCU06279	740.418179979694	825.625891970903	601.728292071962	595.176344848144
NCU06281	562.9278644952	658.373808468601	544.420835684156	668.075460911758
NCU06282	18.9042939569284	23.2026011795102	32.6059665654758	26.9626867632548
NCU06283	118.676956507384	102.478155209503	121.531329925864	114.8410732509
NCU06284	110.275048082082	99.5778300620644	198.599978171534	105.853510996482
NCU06285	134.430534804824	152.750457765109	130.423866261903	136.810669872812
NCU06290	54.6124047644597	50.2723025556053	283.57310316035	306.57573467849
NCU06294	520.918322368693	542.36080257105	772.662601642486	799.893040643226
NCU06296	46.2104963391582	61.8736031453604	147.220879341088	112.843837194363
NCU06300	325.573951480433	294.866389989608	379.414883670991	268.62824960428
NCU06301	53.562166211297	66.7074783910917	83.9850653959224	60.9156997243905
NCU06302	11.5526240847896	11.6013005897551	20.7492514507573	11.9834163392244
NCU06303	91.3707541251537	101.511380160357	123.507449111651	87.8783864876453
NCU06305	1320.1498613255	1034.44930258649	2093.6982773407	1259.25733364683
NCU06306	1229.82934575351	1057.651903766	764.758124899341	1072.51576236058
NCU06307	1733.9438512716	1822.37096764069	1884.22964364734	2552.46768025479
NCU06308	399.090650201821	319.035766218265	356.689513034447	304.578498621953
NCU06309	105.023855316269	88.9433045214556	78.0567078385632	93.8700946572575
NCU06310	85.0693228061776	88.9433045214556	124.495508704544	90.8742405724514
NCU06311	200.595563654073	224.291811401932	262.823851709593	197.726369597202
NCU06312	93.4712312314791	116.013005897551	77.06864824567	69.9032619788088
NCU06313	3.15071565948806	2.90032514743877	3.95223837157282	6.99032619788088
NCU06314	134.430534804824	139.215607077061	172.910428756311	169.765064805679
NCU06315	249.956775652719	228.158911598517	281.596983974563	227.684910445263
NCU06316	3.15071565948806	0.966775049146257	1.97611918578641	1.99723605653739
NCU06317	1410.47037689749	1396.02317096719	1734.04458552758	1828.46960975998
NCU06318	180.641031143982	151.783682715962	175.874607534991	140.805141985886
NCU06319	26.2559638290672	33.837126720119	21.7373110436505	45.9364293003601
NCU06320	3.15071565948806	4.83387524573128	2.96417877867962	8.98756225441828
NCU06322	9.45214697846418	7.73420039317005	13.8328343005049	15.9778884522992
NCU06324	74.5669372745508	72.5081286859693	96.8298401035341	61.9143177526592
NCU06325	6.30143131897612	0	1.97611918578641	0
NCU06326	42.0095421265075	30.9368015726802	48.4149200517671	33.9530129611357
NCU06327	246.806059993231	327.736741660581	256.895494152233	158.780266494723
NCU06328	29.4066794885552	18.3687259337789	15.8089534862913	12.9820343674931
NCU06329	0	0	0	0
NCU06330	30.4569180417179	33.837126720119	32.6059665654758	20.9709785936426
NCU06331	164.887452846542	190.454684681813	156.113415677126	164.771974664335
NCU06332	268.861069609648	209.790185664738	228.24176595833	253.648979180249
NCU06333	639.595278876076	570.397278996291	594.81187492171	602.166671046024
NCU06334	2324.17791814903	2426.6053733571	2180.6475215153	3025.81262565415
NCU06335	2.10047710632537	6.7674253440238	0	0.998618028268697
NCU06336	94.5214697846418	121.813656192428	93.8656613248545	123.828635505318
NCU06337	243.655344333743	199.155660124129	242.074600258835	192.733279455859
NCU06338	1766.50124641964	1400.85704621293	1807.16099540167	1280.22831224047
NCU06339	2.10047710632537	6.7674253440238	6.91641715025244	10.9847983109557
NCU06340	210.047710632537	159.517883109132	156.113415677126	164.771974664335
NCU06341	131.279819145336	155.650782912547	86.9492441746021	102.857656911676
NCU06342	282.514170800763	258.128938122051	238.122361887262	217.698730162576
NCU06343	0	0	1.97611918578641	1.99723605653739
NCU06344	514.616891049717	550.09500296422	547.385014462836	503.303486247423
NCU06345	19.954532510091	40.6045520641428	42.4865624944078	27.9613047915235
NCU06346	1717.14003442099	1657.05243423668	1861.5042730108	1567.83030438185
NCU06347	624.891939131799	729.915162105424	842.814832737904	691.043675561938
NCU06348	438.999715222003	417.646821231183	526.635763012078	458.365674975332
NCU06349	684.755536662072	566.530178799707	478.220842960311	416.423717788047
NCU06351	208.997472079375	206.889860517299	289.501460717709	167.767828749141
NCU06352	328.724667139921	369.30806877387	297.405937460855	353.510782007119
NCU06353	36.758349360694	33.837126720119	40.5104433086214	32.954394932867
NCU06354	215.298903398351	231.059236745955	269.740268859845	176.755391003559
NCU06355	849.642989508613	730.88193715457	848.743190295263	763.942791625553
NCU06358	61.9640746365985	83.1426542265781	43.474622087301	55.922609583047
NCU06359	6.30143131897612	5.80065029487754	10.8686555218253	12.9820343674931
NCU06360	1094.34857239552	858.496243641876	679.784999910525	755.953847399404
NCU06361	2598.29018052449	2622.86070833379	3117.32801557806	3186.59012820541
NCU06362	351.8299153095	427.314571722645	311.23877176136	201.720841710277
NCU06363	185.892223909796	182.720484288643	190.695501428389	200.722223682008
NCU06364	40.9593035733448	22.2358261303639	23.7134302294369	39.9447211307479
NCU06365	106.074093869431	116.013005897551	172.910428756311	141.803760014155
NCU06366	277.262978034949	257.162163072904	285.549222346136	181.748481144903
NCU06367	206.896994973049	201.089210222421	214.408931657826	168.76644677741
NCU06368	18.9042939569284	20.3022760320714	20.7492514507573	10.9847983109557
NCU06369	194.294132335097	159.517883109132	198.599978171534	159.778884522992
NCU06370	928.410880995815	997.711850718937	981.143175742953	1132.4328440567
NCU06371	383.337071904381	383.809694511064	275.668626417204	345.521837780969
NCU06372	230.002243142628	226.225361500224	335.94026158369	299.585408480609
NCU06373	1.05023855316269	0.966775049146257	6.91641715025244	7.98894422614958
NCU06374	389.638503223357	389.610344805941	437.71039965169	376.478996657299
NCU06375	238.40415156793	261.029263269489	236.146242701476	301.582644537147
NCU06376	33.607633701206	25.1361512778027	22.7253706365437	25.9640687349861
NCU06380	1250.83411681676	1336.08311792013	1215.31329925864	1125.44251785882
NCU06381	0	0	0	0
NCU06382	106.074093869431	116.013005897551	237.134302294369	150.791322268573
NCU06383	416.944705605587	184.654034386935	478.220842960311	399.447211307479
NCU06385	8.40190842530149	14.5016257371939	12.8447747076117	11.9834163392244
NCU06386	153.334828761752	151.783682715962	212.432812472039	179.751245088365
NCU06387	133.380296251661	166.285308453156	300.370116239534	221.693202275651
NCU06389	215.298903398351	252.328287827173	231.20594473701	201.720841710277
NCU06390	89.2702770188284	103.444930258649	180.814905499457	147.795468183767
NCU06391	416.944705605587	378.975819265333	397.199956343068	379.474850742105
NCU06393	102.923378209943	100.544605111211	145.244760155301	115.839691279169
NCU06394	105.023855316269	108.278805504381	139.316402597942	108.849365081288
NCU06395	64.0645517429239	86.0429793740168	100.782078475107	96.8659487420636
NCU06396	68.2655059555746	56.0729528504829	80.0328270243496	46.9350473286288
NCU06397	804.482731722618	989.010875276621	1196.54016699367	751.959375286329
NCU06398	46.2104963391582	79.2755540299931	60.2716351664855	57.9198456395844
NCU06399	327.674428586758	285.198639498146	371.510406927845	321.55500510252
NCU06401	107.124332422594	93.7771797671869	70.1522310954176	46.9350473286288
NCU06402	288.815602119739	374.141944019601	354.713393848661	248.655889038906
NCU06403	474.707826029534	329.670291758874	464.388008659806	321.55500510252
NCU06404	805.532970275781	904.901446000896	1071.05659869623	799.893040643226
NCU06405	162.786975740216	161.451433207425	147.220879341088	130.818961703199
NCU06406	542.973331985109	461.151698442764	486.125319703457	492.318687936468
NCU06407	112.375525188407	150.816907666816	118.567151147185	108.849365081288
NCU06409	228.952004589466	272.630563859244	166.982071198952	209.709785936426
NCU06410	1214.07576745607	1096.32290573186	1049.31928765258	1184.36098152667
NCU06411	85.0693228061776	97.6442799637719	179.826845906563	181.748481144903
NCU06413	1801.15911867401	2344.42949417967	1141.20882979165	653.096190487728
NCU06414	924.209926783164	878.798519673947	813.173044951108	1068.52129024751
NCU06415	29.4066794885552	32.8703516709727	19.7611918578641	26.9626867632548
NCU06416	518.817845262367	469.852673885081	720.295443219147	550.238533576052
NCU06417	654.298618620354	466.952348737642	517.74322667604	485.328361738587
NCU06418	39.9090650201821	30.9368015726802	32.6059665654758	27.9613047915235
NCU06419	1610.0157019984	1280.97694011879	1654.01175850323	1503.91875057266
NCU06420	220.550096164164	214.624060910469	257.883553745127	210.708403964695
NCU06424	106.074093869431	91.8436296688944	73.1164098740972	82.8852963463019
NCU06425	936.812789421117	828.526217118342	664.964106017127	574.205366254501
NCU06428	64.0645517429239	98.6110550129182	64.2238735380583	74.8963521201523
NCU06429	447.401623647304	482.420749523982	517.74322667604	354.509400035388
NCU06430	196.394609441422	210.756960713884	270.728328452738	210.708403964695
NCU06431	4675.66203868028	5365.60152276172	4196.28909101744	4100.32562407127
NCU06432	11437.0978439417	14785.8576016429	11426.9091918099	13952.6910909702
NCU06433	178.540554037657	152.750457765109	250.967136594874	232.678000586606
NCU06434	1.05023855316269	0	0	0
NCU06435	321.372997267782	328.703516709727	253.931315373554	208.711167908158
NCU06436	608.088122281196	615.835706306166	732.152158333865	871.793538678573
NCU06437	520.918322368693	445.683297656424	478.220842960311	472.346327371094
NCU06438	422.1958983714	504.656575654346	344.832797919729	364.495580318074
NCU06439	348.679199650012	318.068991169118	536.51635894101	417.422335816315
NCU06440	971.470661675485	828.526217118342	1266.69239808909	1143.41764236766
NCU06441	103.973616763106	128.581081536452	58.2955159806991	67.9060259222714
NCU06444	165.937691399704	217.524386057908	171.922369163418	166.769210720872
NCU06445	150.184113102264	181.753709239496	123.507449111651	157.781648466454
NCU06446	95.5717083378045	106.345255406088	149.196998526874	110.846601137825
NCU06447	409.593035733448	388.643569756795	451.543233952195	352.51216397885
NCU06448	1770.70220063229	1617.41465722169	2196.4564750016	1922.33970441724
NCU06449	45.1602577859955	65.7407033419454	38.534324122835	44.9378112720914
NCU06450	117.626717954221	116.013005897551	110.662674404039	96.8659487420636
NCU06451	301.418464757691	270.697013760952	274.680566824311	330.542567356939
NCU06452	816.035355807408	782.121014759322	853.683488259729	1141.42040631112
NCU06453	45.1602577859955	45.4384273098741	32.6059665654758	42.940575215554
NCU06454	541.923093431946	694.144485287012	625.441722301399	694.039529646745
NCU06457	1193.07099639281	1288.71114051196	1793.32816110117	1449.99337704615
NCU06459	694.207683640536	751.184213186642	616.54918596536	724.996688523074
NCU06460	228.952004589466	198.188885074983	255.90743455934	179.751245088365
NCU06461	371.784447819591	411.846170936305	300.370116239534	294.592318339266
NCU06462	306.669657523504	294.866389989608	283.57310316035	341.527365667894
NCU06463	87.169799912503	128.581081536452	114.614912775612	96.8659487420636
NCU06464	2331.52958802116	2356.99756981857	2060.10425118233	2004.22638273527
NCU06465	976.721854441299	1084.7216051421	730.176039148079	838.839143745706
NCU06467	325.573951480433	272.630563859244	314.202950540039	256.644833265055
NCU06468	301.418464757691	263.929588416928	318.155188911612	291.59646425446
NCU06469	1469.2837358746	1257.77433893928	1204.44464373682	1256.26147956202
NCU06470	65.1147902960866	58.0065029487754	55.3313372020195	52.9267554982409
NCU06471	225.801288929978	230.092461696809	250.967136594874	251.651743123712
NCU06472	100.822901103618	128.581081536452	227.253706365437	141.803760014155
NCU06473	129.17934203901	147.916582519377	141.292521783728	112.843837194363
NCU06478	76.6674143808761	68.6410284893842	72.128350281204	52.9267554982409
NCU06479	1.05023855316269	1.93355009829251	0	0.998618028268697
NCU06481	237.353913014767	239.760212188272	271.716388045631	232.678000586606
NCU06482	372.834686372754	394.444220051673	491.065617667923	588.186018650263
NCU06484	199.54532510091	307.43446562851	267.764149674059	239.668326784487
NCU06485	245.755821440069	205.923085468153	192.671620614175	205.715313823352
NCU06486	2.10047710632537	7.73420039317005	3.95223837157282	5.99170816961218
NCU06487	258.358684078021	155.650782912547	183.779084278136	130.818961703199
NCU06488	1655.17595978439	1451.12934876853	1417.86551580175	1600.78469931472
NCU06489	49.3612119986463	45.4384273098741	50.3910392375535	49.9309014134349
NCU06490	295.117033438715	236.859887040833	290.489520310602	236.672472699681
NCU06491	38.8588264670194	56.0729528504829	25.6895494152233	31.9557769045983
NCU06493	1648.87452846542	1728.59378787351	1370.43865534288	1420.03483619809
NCU06495	1243.48244694462	837.227192560658	1216.30135885154	994.623556155622
NCU06496	131.279819145336	126.64753143816	125.483568297437	103.856274939944
NCU06497	372.834686372754	358.673543233261	371.510406927845	426.409898070734
NCU06498	299.317987651366	303.567365431925	250.967136594874	298.58679045234
NCU06499	56.7128818707851	43.5048772115816	41.4985029015146	25.9640687349861
NCU06500	275.162500928624	229.125686647663	340.880559548156	293.593700310997
NCU06503	1112.20262779929	1549.74040378145	1114.53122078354	1309.18823506026
NCU06506	1383.16417451526	2084.36700595933	1001.89242719371	1676.67966946314
NCU06508	541.923093431946	418.613596280329	314.202950540039	289.599228197922
NCU06509	59.8635975302731	63.8071532436529	88.9253633603885	44.9378112720914
NCU06511	49.3612119986463	76.3752288825543	83.9850653959224	72.8991160636149
NCU06512	4114.83465129141	4987.59247854554	5680.35459954304	4654.5586297604
NCU06513	13.6531011911149	13.5348506880476	20.7492514507573	4.99309014134349
NCU06515	633.2938475571	510.457225949224	891.229752789671	679.060259222714
NCU06516	3.15071565948806	1.93355009829251	1.97611918578641	0
NCU06518	159.636260080728	131.481406683891	174.886547942097	159.778884522992
NCU06519	40.9593035733448	28.0364764252414	29.6417877867962	23.9668326784487
NCU06520	82.9688456998522	101.511380160357	171.922369163418	156.783030438185
NCU06522	64.0645517429239	51.2390776047516	28.653728193903	64.9101718374653
NCU06524	1507.09232378846	1695.72343620253	981.143175742953	1182.36374547014
NCU06525	12.6028626379522	23.2026011795102	21.7373110436505	33.9530129611357
