peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
Nuc_2_SRR6315593_peak_3717b	3	3847409	3847766	358	3847588	64	3.9966	NCU00434	3847356	3847988	-
Nuc_2_SRR6315593_peak_3717c	3	3847409	3847766	358	3847686	1628	1948.2428	NCU00434	3847356	3847988	-
Nuc_2_SRR6315593_peak_3728	3	3880547	3880669	123	3880612	1474	1338.5885	NCU00443	3880564	3880982	+
Nuc_2_SRR6315593_peak_3729a	3	3880708	3881032	325	3880852	709	435.51904	NCU00443	3880564	3880982	+
Nuc_2_SRR6315593_peak_3729b	3	3880708	3881032	325	3880972	3010	3631.05859	NCU00443	3880564	3880982	+
Nuc_2_SRR6315593_peak_3730	3	3883757	3883891	135	3883833	922	747.75183	NCU00444	3883520	3884539	+
Nuc_2_SRR6315593_peak_3731	3	3884049	3884140	92	3884094	321	130.42409	NCU00444	3883520	3884539	+
Nuc_2_SRR6315593_peak_3732	3	3884270	3884362	93	3884313	261	87.47369	NCU00444	3883520	3884539	+
Nuc_2_SRR6315593_peak_3752	3	3957177	3957322	146	3957228	4645	3710.77856	NCU00464	3957227	3957582	-
Nuc_2_SRR6315593_peak_3753	3	3957349	3957526	178	3957411	25016	37722.01953	NCU00464	3957227	3957582	-
Nuc_2_SRR6315593_peak_3761a	3	3979058	3979400	343	3979132	820	746.8587	NCU00472	3979016	3979439	+
Nuc_2_SRR6315593_peak_3761b	3	3979058	3979400	343	3979274	230	96.14029	NCU00472	3979016	3979439	+
Nuc_2_SRR6315593_peak_3762a	3	3981655	3981925	271	3981729	1035	1042.21179	NCU00473	3981681	3981905	+
Nuc_2_SRR6315593_peak_3762b	3	3981655	3981925	271	3981869	348	198.45082	NCU00473	3981681	3981905	+
Nuc_2_SRR6315593_peak_3767	3	4003799	4003993	195	4003922	473	325.95148	NCU00480	4003903	4004489	-
Nuc_2_SRR6315593_peak_3768	3	4004041	4004198	158	4004116	1561	1840.39429	NCU00480	4003903	4004489	-
Nuc_2_SRR6315593_peak_3769	3	4004381	4004487	107	4004429	177	58.10127	NCU00480	4003903	4004489	-
Nuc_2_SRR6315593_peak_3770	3	4011521	4011704	184	4011614	543	403.89966	NCU00481	4011505	4011934	-
Nuc_2_SRR6315593_peak_3771	3	4011820	4011961	142	4011879	550	411.91824	NCU00481	4011505	4011934	-
Nuc_2_SRR6315593_peak_3774a	3	4026822	4027247	426	4026963	523	372.08463	NCU00486	4026804	4027332	+
Nuc_2_SRR6315593_peak_3774b	3	4026822	4027247	426	4027195	241	101.63798	NCU00486	4026804	4027332	+
Nuc_2_SRR6315593_peak_3785a	3	4060300	4060597	298	4060388	438	288.62149	NCU00495	4060224	4060544	+
Nuc_2_SRR6315593_peak_3785b	3	4060300	4060597	298	4060539	648	528.02399	NCU00495	4060224	4060544	+
Nuc_2_SRR6315593_peak_3790a	3	4097984	4098264	281	4098039	133	31.67107	NCU08973	4098010	4098464	-
Nuc_2_SRR6315593_peak_3790b	3	4097984	4098264	281	4098158	2725	3857.08081	NCU08973	4098010	4098464	-
Nuc_2_SRR6315593_peak_3791	3	4098347	4098480	134	4098418	290	145.54927	NCU08973	4098010	4098464	-
Nuc_2_SRR6315593_peak_3793	3	4106685	4106922	238	4106763	15678	24119.72852	NCU08976	4106640	4107338	-
Nuc_2_SRR6315593_peak_3794	3	4107065	4107220	156	4107116	1726	1063.09497	NCU08976	4106640	4107338	-
Nuc_2_SRR6315593_peak_3798a	3	4126363	4126702	340	4126457	1046	1057.88184	NCU08980	4126175	4126697	+
Nuc_2_SRR6315593_peak_3798b	3	4126363	4126702	340	4126619	570	435.03937	NCU08980	4126175	4126697	+
Nuc_2_SRR6315593_peak_3814c	3	4182191	4182589	399	4182518	707	492.46429	NCU09001	4182367	4183422	-
Nuc_2_SRR6315593_peak_3815	3	4182698	4182786	89	4182742	203	50.25223	NCU09001	4182367	4183422	-
Nuc_2_SRR6315593_peak_3816	3	4182819	4182978	160	4182904	215	57.04594	NCU09001	4182367	4183422	-
Nuc_2_SRR6315593_peak_3818	3	4191288	4191407	120	4191345	185	34.83882	NCU09004	4191241	4191727	-
Nuc_2_SRR6315593_peak_3819	3	4191455	4191608	154	4191527	1490	1424.31714	NCU09004	4191241	4191727	-
Nuc_2_SRR6315593_peak_3820	3	4193602	4193704	103	4193652	149	40.65347	NCU09005	4193469	4194165	-
Nuc_2_SRR6315593_peak_3821	3	4193772	4193972	201	4193882	357	207.05318	NCU09005	4193469	4194165	-
Nuc_2_SRR6315593_peak_3824	3	4215262	4215418	157	4215322	5668	8694.97461	NCU09010	4215183	4216195	-
Nuc_2_SRR6315593_peak_3825	3	4215483	4215772	290	4215612	523	286.52585	NCU09010	4215183	4216195	-
Nuc_2_SRR6315593_peak_3830	3	4252762	4252892	131	4252826	619	492.94986	NCU09017	4252671	4253052	+
Nuc_2_SRR6315593_peak_3831	3	4252936	4253059	124	4253002	437	287.57227	NCU09017	4252671	4253052	+
Nuc_2_SRR6315593_peak_3833	3	4284040	4284202	163	4284150	571	436.20349	NCU07580	4283567	4284777	+
Nuc_2_SRR6315593_peak_3834	3	4284602	4284775	174	4284708	856	794.76331	NCU07580	4283567	4284777	+
Nuc_2_SRR6315593_peak_3840a	3	4303404	4303670	267	4303503	6188	9774.05957	NCU07574	4303093	4304108	+
Nuc_2_SRR6315593_peak_3840b	3	4303404	4303670	267	4303617	406	187.75865	NCU07574	4303093	4304108	+
Nuc_2_SRR6315593_peak_3841a	3	4303765	4303986	222	4303809	184	36.99187	NCU07574	4303093	4304108	+
Nuc_2_SRR6315593_peak_3841b	3	4303765	4303986	222	4303941	152	22.67132	NCU07574	4303093	4304108	+
Nuc_2_SRR6315593_peak_3842	3	4304044	4304151	108	4304098	385	170.37282	NCU07574	4303093	4304108	+
Nuc_2_SRR6315593_peak_3847a	3	4325168	4325344	177	4325209	497	79.61412	NCU07568	4325132	4325575	-
Nuc_2_SRR6315593_peak_3847b	3	4325168	4325344	177	4325293	950	344.88528	NCU07568	4325132	4325575	-
Nuc_2_SRR6315593_peak_3851a	3	4351419	4351728	310	4351498	9985	9682.91895	NCU07562	4351385	4352229	+
Nuc_2_SRR6315593_peak_3851b	3	4351419	4351728	310	4351667	39339	61031.99219	NCU07562	4351385	4352229	+
Nuc_2_SRR6315593_peak_3854	3	4359881	4360090	210	4359953	453	304.47729	NCU07560	4359715	4360279	+
Nuc_2_SRR6315593_peak_3855	3	4360169	4360289	121	4360227	188	65.49391	NCU07560	4359715	4360279	+
Nuc_2_SRR6315593_peak_3859a	3	4386809	4387081	273	4386922	258	118.45134	NCU07554	4386695	4387041	+
Nuc_2_SRR6315593_peak_3859b	3	4386809	4387081	273	4387020	263	122.57762	NCU07554	4386695	4387041	+
Nuc_2_SRR6315593_peak_3871b	3	4431900	4432133	234	4432073	328	179.69852	NCU07542	4431973	4432472	-
Nuc_2_SRR6315593_peak_3872	3	4432175	4432356	182	4432268	2975	4322.48291	NCU07542	4431973	4432472	-
Nuc_2_SRR6315593_peak_3892	3	4517907	4518110	204	4518026	352	202.26183	NCU07521	4517914	4518706	-
Nuc_2_SRR6315593_peak_3893	3	4518225	4518381	157	4518276	115	22.55422	NCU07521	4517914	4518706	-
Nuc_2_SRR6315593_peak_3903	3	4616345	4616421	77	4616383	107	16.35756	NCU08195	4616294	4617279	+
Nuc_2_SRR6315593_peak_3904	3	4616602	4616808	207	4616749	1275	1349.08679	NCU08195	4616294	4617279	+
Nuc_2_SRR6315593_peak_3905	3	4616870	4616962	93	4616915	235	92.79633	NCU08195	4616294	4617279	+
Nuc_2_SRR6315593_peak_3928	3	4887619	4887696	78	4887656	129	20.61339	NCU08566	4887480	4888035	+
Nuc_2_SRR6315593_peak_3929a	3	4887751	4888206	456	4887826	649	467.87772	NCU08566	4887480	4888035	+
Nuc_2_SRR6315593_peak_3929b	3	4887751	4888206	456	4888027	1928	2254.28638	NCU08566	4887480	4888035	+
Nuc_2_SRR6315593_peak_3930	3	4888287	4888480	194	4888382	1670	1854.90601	NCU08565	4888366	4889010	-
Nuc_2_SRR6315593_peak_3931	3	4888521	4888619	99	4888569	174	43.17395	NCU08565	4888366	4889010	-
Nuc_2_SRR6315593_peak_3932	3	4888880	4888984	105	4888929	222	72.39536	NCU08565	4888366	4889010	-
Nuc_2_SRR6315593_peak_3933a	3	4902620	4902979	360	4902695	699	591.05554	NCU08563	4902095	4902879	+
Nuc_2_SRR6315593_peak_3933b	3	4902620	4902979	360	4902879	136	33.29548	NCU08563	4902095	4902879	+
Nuc_2_SRR6315593_peak_3947	3	4960090	4960251	162	4960187	4005	5924.65918	NCU08550	4959809	4960441	+
Nuc_2_SRR6315593_peak_3948	3	4960332	4960469	138	4960413	199	57.22202	NCU08550	4959809	4960441	+
Nuc_2_SRR6315593_peak_3949	3	4961526	4961605	80	4961567	171	41.28976	NCU08549	4961444	4961777	-
Nuc_2_SRR6315593_peak_3950	3	4961659	4961778	120	4961715	624	440.46274	NCU08549	4961444	4961777	-
Nuc_2_SRR6315593_peak_4052a	4	482243	482459	217	482290	237	101.58693	NCU04855	482210	482576	+
Nuc_2_SRR6315593_peak_4052b	4	482243	482459	217	482413	133	31.67107	NCU04855	482210	482576	+
Nuc_2_SRR6315593_peak_4079a	4	697922	698173	252	697988	297	85.02837	NCU16742	697923	698368	-
Nuc_2_SRR6315593_peak_4079b	4	697922	698173	252	698114	396	140.31256	NCU16742	697923	698368	-
Nuc_2_SRR6315593_peak_4087a	4	752367	752592	226	752415	479	256.96732	NCU04924	752112	752599	+
Nuc_2_SRR6315593_peak_4087b	4	752367	752592	226	752545	5687	8859.0293	NCU04924	752112	752599	+
Nuc_2_SRR6315593_peak_4115a	4	855133	855439	307	855210	167	51.63493	NCU04954	854903	855527	+
Nuc_2_SRR6315593_peak_4115b	4	855133	855439	307	855348	974	956.24933	NCU04954	854903	855527	+
Nuc_2_SRR6315593_peak_4116a	4	874241	874439	199	874279	128	29.02815	NCU04963	874192	874450	+
Nuc_2_SRR6315593_peak_4116b	4	874241	874439	199	874396	231	96.91282	NCU04963	874192	874450	+
Nuc_2_SRR6315593_peak_4130a	4	1118701	1118988	288	1118763	1164	1229.03284	NCU04990	1118725	1120010	-
Nuc_2_SRR6315593_peak_4130b	4	1118701	1118988	288	1118943	67	4.71901	NCU04990	1118725	1120010	-
Nuc_2_SRR6315593_peak_4131	4	1119110	1119269	160	1119184	1040	1049.32837	NCU04990	1118725	1120010	-
Nuc_2_SRR6315593_peak_4145a	4	1241584	1242029	446	1241710	1560	1838.79382	NCU07952	1241527	1241926	+
Nuc_2_SRR6315593_peak_4145b	4	1241584	1242029	446	1241899	878	824.36328	NCU07952	1241527	1241926	+
Nuc_2_SRR6315593_peak_4151a	4	1265574	1265787	214	1265610	102	16.70495	NCU10400	1265478	1265743	+
Nuc_2_SRR6315593_peak_4151b	4	1265574	1265787	214	1265737	298	152.56879	NCU10400	1265478	1265743	+
Nuc_2_SRR6315593_peak_4165	4	1318008	1318221	214	1318085	10183	13759.08691	NCU07930	1318044	1318586	-
Nuc_2_SRR6315593_peak_4166	4	1318272	1318366	95	1318315	1405	755.72253	NCU07930	1318044	1318586	-
Nuc_2_SRR6315593_peak_4171	4	1342391	1342576	186	1342451	21670	35129.56641	NCU07922	1342442	1342822	-
Nuc_2_SRR6315593_peak_4172	4	1342612	1342714	103	1342663	1002	368.75934	NCU07922	1342442	1342822	-
Nuc_2_SRR6315593_peak_4177	4	1378882	1378986	105	1378929	215	84.78157	NCU07911	1378743	1379167	+
Nuc_2_SRR6315593_peak_4178	4	1379039	1379142	104	1379089	299	153.4528	NCU07911	1378743	1379167	+
Nuc_2_SRR6315593_peak_4184	4	1402496	1402670	175	1402598	1097	1131.1814	NCU16757	1402320	1403435	+
Nuc_2_SRR6315593_peak_4185	4	1403337	1403462	126	1403407	499	354.41299	NCU16757	1402320	1403435	+
Nuc_2_SRR6315593_peak_4204	4	1538394	1538542	149	1538482	478	331.37784	NCU06530	1538375	1538962	-
Nuc_2_SRR6315593_peak_4205	4	1538625	1538827	203	1538747	574	439.70041	NCU06530	1538375	1538962	-
Nuc_2_SRR6315593_peak_4212	4	1553121	1553227	107	1553173	226	93.06894	NCU06534	1553158	1553554	-
Nuc_2_SRR6315593_peak_4213	4	1553313	1553488	176	1553374	1038	1046.48047	NCU06534	1553158	1553554	-
Nuc_2_SRR6315593_peak_4219	4	1577176	1577296	121	1577231	643	521.93591	NCU06540	1576641	1577517	-
Nuc_2_SRR6315593_peak_4220	4	1577380	1577457	78	1577425	162	48.49711	NCU06540	1576641	1577517	-
Nuc_2_SRR6315593_peak_4221a	4	1584423	1585057	635	1584524	3142	3729.18701	NCU06541	1584397	1584941	+
Nuc_2_SRR6315593_peak_4221b	4	1584423	1585057	635	1584705	1262	1018.41589	NCU06541	1584397	1584941	+
Nuc_2_SRR6315593_peak_4223a	4	1595364	1595846	483	1595435	1061	1079.33093	NCU06544	1595195	1595694	+
Nuc_2_SRR6315593_peak_4223b	4	1595364	1595846	483	1595605	786	702.24408	NCU06544	1595195	1595694	+
Nuc_2_SRR6315593_peak_4232	4	1630187	1630299	113	1630238	347	181.74442	NCU06560	1630183	1630840	-
Nuc_2_SRR6315593_peak_4233	4	1630349	1630486	138	1630408	1593	1812.40649	NCU06560	1630183	1630840	-
Nuc_2_SRR6315593_peak_4234	4	1630532	1630658	127	1630583	324	161.53905	NCU06560	1630183	1630840	-
Nuc_2_SRR6315593_peak_4237a	4	1644290	1644543	254	1644345	344	194.65968	NCU06565	1644074	1644641	+
Nuc_2_SRR6315593_peak_4237b	4	1644290	1644543	254	1644476	658	540.25018	NCU06565	1644074	1644641	+
Nuc_2_SRR6315593_peak_4238a	4	1645617	1645826	210	1645671	954	928.42059	NCU06566	1645635	1646430	-
Nuc_2_SRR6315593_peak_4238b	4	1645617	1645826	210	1645752	910	867.8429	NCU06566	1645635	1646430	-
Nuc_2_SRR6315593_peak_4243a	4	1688773	1689076	304	1688893	208	79.63315	NCU06578	1688655	1689054	+
Nuc_2_SRR6315593_peak_4243b	4	1688773	1689076	304	1689004	481	334.64453	NCU06578	1688655	1689054	+
Nuc_2_SRR6315593_peak_4252a	4	1729998	1730301	304	1730087	2975	4195.4502	NCU06588	1729975	1730877	+
Nuc_2_SRR6315593_peak_4252b	4	1729998	1730301	304	1730246	433	266.37936	NCU06588	1729975	1730877	+
Nuc_2_SRR6315593_peak_4254b	4	1740492	1741086	595	1740846	263	122.57762	NCU06593	1740832	1741836	-
Nuc_2_SRR6315593_peak_4254c	4	1740492	1741086	595	1741031	302	156.11346	NCU06593	1740832	1741836	-
Nuc_2_SRR6315593_peak_4263a	4	1785920	1786168	249	1785965	218	40.20217	NCU06605	1785926	1786149	+
Nuc_2_SRR6315593_peak_4263b	4	1785920	1786168	249	1786115	718	426.07364	NCU06605	1785926	1786149	+
Nuc_2_SRR6315593_peak_4264	4	1787838	1787981	144	1787925	2662	2892.43799	NCU06606	1787877	1788604	+
Nuc_2_SRR6315593_peak_4265a	4	1788048	1788405	358	1788144	2513	2662.06738	NCU06606	1787877	1788604	+
Nuc_2_SRR6315593_peak_4265b	4	1788048	1788405	358	1788350	1781	1631.72498	NCU06606	1787877	1788604	+
Nuc_2_SRR6315593_peak_4274a	4	1825000	1825284	285	1825072	9200	11752.07324	NCU06619	1825042	1825659	-
Nuc_2_SRR6315593_peak_4274b	4	1825000	1825284	285	1825184	12442	17494.10547	NCU06619	1825042	1825659	-
Nuc_2_SRR6315593_peak_4279a	4	1845175	1845428	254	1845221	330	181.55055	NCU06626	1845214	1845522	-
Nuc_2_SRR6315593_peak_4279b	4	1845175	1845428	254	1845335	1226	1321.07483	NCU06626	1845214	1845522	-
Nuc_2_SRR6315593_peak_4283a	4	1867471	1867949	479	1867545	453	303.72659	NCU06630	1867266	1867952	-
Nuc_2_SRR6315593_peak_4283b	4	1867471	1867949	479	1867719	458	309.0509	NCU06630	1867266	1867952	-
Nuc_2_SRR6315593_peak_4283c	4	1867471	1867949	479	1867856	3016	4395.54395	NCU06630	1867266	1867952	-
Nuc_2_SRR6315593_peak_4287a	4	1875582	1875869	288	1875674	715	611.16815	NCU16769	1875613	1875869	-
Nuc_2_SRR6315593_peak_4287b	4	1875582	1875869	288	1875792	841	774.72168	NCU16769	1875613	1875869	-
Nuc_2_SRR6315593_peak_4290	4	1933943	1934089	147	1933996	655	522.0954	NCU09748	1933839	1934659	-
Nuc_2_SRR6315593_peak_4291	4	1934119	1934234	116	1934174	398	238.98174	NCU09748	1933839	1934659	-
Nuc_2_SRR6315593_peak_4296a	4	1953222	1953752	531	1953293	801	568.75031	NCU09741	1953258	1953738	-
Nuc_2_SRR6315593_peak_4296b	4	1953222	1953752	531	1953549	5159	7672.42236	NCU09741	1953258	1953738	-
Nuc_2_SRR6315593_peak_4296c	4	1953222	1953752	531	1953706	222	54.7117	NCU09741	1953258	1953738	-
Nuc_2_SRR6315593_peak_4297a	4	1968823	1969149	327	1968878	246	108.72028	NCU09740	1968536	1969100	+
Nuc_2_SRR6315593_peak_4297b	4	1968823	1969149	327	1968994	563	426.91187	NCU09740	1968536	1969100	+
Nuc_2_SRR6315593_peak_4311	4	2055461	2055630	170	2055561	8322	12091.18848	NCU07735	2055247	2055781	+
Nuc_2_SRR6315593_peak_4312	4	2055678	2055790	113	2055735	402	102.21452	NCU07735	2055247	2055781	+
Nuc_2_SRR6315593_peak_4326	4	2097037	2097193	157	2097136	1417	1612.89685	NCU07719	2097019	2097952	+
Nuc_2_SRR6315593_peak_4327	4	2097298	2097384	87	2097340	225	92.30585	NCU07719	2097019	2097952	+
Nuc_2_SRR6315593_peak_4328	4	2097459	2097601	143	2097545	456	307.67447	NCU07719	2097019	2097952	+
Nuc_2_SRR6315593_peak_4338	4	2139056	2139206	151	2139141	406	255.54865	NCU07707	2139003	2139535	+
Nuc_2_SRR6315593_peak_4339	4	2139382	2139594	213	2139455	618	491.75076	NCU07707	2139003	2139535	+
Nuc_2_SRR6315593_peak_4340a	4	2141807	2142180	374	2141912	1687	2044.20642	NCU16775	2141844	2142273	-
Nuc_2_SRR6315593_peak_4340b	4	2141807	2142180	374	2142122	594	463.18503	NCU16775	2141844	2142273	-
Nuc_2_SRR6315593_peak_4348a	4	2192383	2192846	464	2192520	2472	3110.06812	NCU07697	2192428	2193186	+
Nuc_2_SRR6315593_peak_4348b	4	2192383	2192846	464	2192719	424	229.22429	NCU07697	2192428	2193186	+
Nuc_2_SRR6315593_peak_4355a	4	2230101	2230685	585	2230177	864	805.4989	NCU07688	2230056	2230623	+
Nuc_2_SRR6315593_peak_4355b	4	2230101	2230685	585	2230380	447	298.10876	NCU07688	2230056	2230623	+
Nuc_2_SRR6315593_peak_4355c	4	2230101	2230685	585	2230519	1043	1053.60327	NCU07688	2230056	2230623	+
Nuc_2_SRR6315593_peak_4384	4	2331827	2331906	80	2331865	127	28.50945	NCU07662	2331715	2332277	+
Nuc_2_SRR6315593_peak_4385	4	2332111	2332316	206	2332208	323	175.09154	NCU07662	2331715	2332277	+
Nuc_2_SRR6315593_peak_4393a	4	2400630	2400902	273	2400683	135	32.75084	NCU08324	2400387	2401533	-
Nuc_2_SRR6315593_peak_4393b	4	2400630	2400902	273	2400831	120	24.9739	NCU08324	2400387	2401533	-
Nuc_2_SRR6315593_peak_4408	4	2460822	2460965	144	2460871	174	56.13528	NCU08307	2460694	2461486	-
Nuc_2_SRR6315593_peak_4409	4	2461081	2461188	108	2461126	129	29.55018	NCU08307	2460694	2461486	-
Nuc_2_SRR6315593_peak_4410	4	2461292	2461377	86	2461335	133	31.67107	NCU08307	2460694	2461486	-
Nuc_2_SRR6315593_peak_4411a	4	2477177	2477540	364	2477231	673	558.71265	NCU08303	2477229	2477578	-
Nuc_2_SRR6315593_peak_4411b	4	2477177	2477540	364	2477378	246	108.72028	NCU08303	2477229	2477578	-
Nuc_2_SRR6315593_peak_4414a	4	2488167	2488456	290	2488236	891	743.14478	NCU08300	2488142	2488524	-
Nuc_2_SRR6315593_peak_4414b	4	2488167	2488456	290	2488371	1402	1432.32275	NCU08300	2488142	2488524	-
Nuc_2_SRR6315593_peak_4416a	4	2492330	2492560	231	2492372	143	31.49192	NCU08298	2492352	2492696	-
Nuc_2_SRR6315593_peak_4416b	4	2492330	2492560	231	2492482	547	381.99591	NCU08298	2492352	2492696	-
Nuc_2_SRR6315593_peak_4417	4	2501441	2501525	85	2501481	332	57.59837	NCU08297	2501111	2502302	+
Nuc_2_SRR6315593_peak_4418a	4	2501877	2502190	314	2501933	395	88.37735	NCU08297	2501111	2502302	+
Nuc_2_SRR6315593_peak_4418b	4	2501877	2502190	314	2502135	10536	15795.24414	NCU08297	2501111	2502302	+
Nuc_2_SRR6315593_peak_4425a	4	2518239	2518571	333	2518287	129	29.55018	NCU08291	2517661	2518521	-
Nuc_2_SRR6315593_peak_4425b	4	2518239	2518571	333	2518462	1746	2141.06543	NCU08291	2517661	2518521	-
Nuc_2_SRR6315593_peak_4427a	4	2527425	2527634	210	2527490	185	63.44963	NCU08289	2527241	2527973	+
Nuc_2_SRR6315593_peak_4427b	4	2527425	2527634	210	2527584	133	31.67107	NCU08289	2527241	2527973	+
Nuc_2_SRR6315593_peak_4428a	4	2527672	2527960	289	2527720	435	285.47678	NCU08289	2527241	2527973	+
Nuc_2_SRR6315593_peak_4428b	4	2527672	2527960	289	2527869	282	138.625	NCU08289	2527241	2527973	+
Nuc_2_SRR6315593_peak_4431	4	2536729	2536928	200	2536786	4151	5005.7373	NCU08287	2536775	2537247	-
Nuc_2_SRR6315593_peak_4432	4	2536980	2537216	237	2537103	3600	4125.12305	NCU08287	2536775	2537247	-
Nuc_2_SRR6315593_peak_4438a	4	2570067	2570392	326	2570152	529	387.98022	NCU08277	2570093	2570483	-
Nuc_2_SRR6315593_peak_4438b	4	2570067	2570392	326	2570302	1218	1309.12048	NCU08277	2570093	2570483	-
Nuc_2_SRR6315593_peak_4447a	4	2623183	2623510	328	2623272	314	166.88358	NCU06404	2623215	2624081	-
Nuc_2_SRR6315593_peak_4447b	4	2623183	2623510	328	2623410	2091	2723.90576	NCU06404	2623215	2624081	-
Nuc_2_SRR6315593_peak_4448	4	2623986	2624090	105	2624035	366	215.75357	NCU06404	2623215	2624081	-
Nuc_2_SRR6315593_peak_4451	4	2640940	2641060	121	2641011	896	848.75952	NCU06399	2640827	2641355	+
Nuc_2_SRR6315593_peak_4452	4	2641243	2641348	106	2641298	316	168.69804	NCU06399	2640827	2641355	+
Nuc_2_SRR6315593_peak_4466a	4	2715907	2716206	300	2715997	333	184.33842	NCU06380	2715897	2716288	+
Nuc_2_SRR6315593_peak_4466b	4	2715907	2716206	300	2716137	1026	1029.42847	NCU06380	2715897	2716288	+
Nuc_2_SRR6315593_peak_4481a	4	2786789	2787071	283	2786902	411	198.59335	NCU06362	2786572	2787027	+
Nuc_2_SRR6315593_peak_4481b	4	2786789	2787071	283	2787013	549	324.87463	NCU06362	2786572	2787027	+
Nuc_2_SRR6315593_peak_4486	4	2803562	2803712	151	2803634	1023	1025.17493	NCU06355	2803609	2804387	-
Nuc_2_SRR6315593_peak_4487	4	2804105	2804214	110	2804162	186	64.12875	NCU06355	2803609	2804387	-
Nuc_2_SRR6315593_peak_4490a	4	2814436	2814726	291	2814566	243	106.32647	NCU06352	2814407	2814687	+
Nuc_2_SRR6315593_peak_4490b	4	2814436	2814726	291	2814678	151	41.8296	NCU06352	2814407	2814687	+
Nuc_2_SRR6315593_peak_4491a	4	2817610	2817825	216	2817672	466	318.39307	NCU06351	2817610	2817977	+
Nuc_2_SRR6315593_peak_4491b	4	2817610	2817825	216	2817776	158	46.03438	NCU06351	2817610	2817977	+
Nuc_2_SRR6315593_peak_4495	4	2828349	2828512	164	2828454	2818	3889.396	NCU06346	2828411	2828781	+
Nuc_2_SRR6315593_peak_4496	4	2828571	2828779	209	2828694	297	138.78009	NCU06346	2828411	2828781	+
Nuc_2_SRR6315593_peak_4497a	4	2834704	2835218	515	2834829	1497	1738.53943	NCU06344	2834498	2835170	+
Nuc_2_SRR6315593_peak_4497b	4	2834704	2835218	515	2834973	637	514.65247	NCU06344	2834498	2835170	+
Nuc_2_SRR6315593_peak_4497c	4	2834704	2835218	515	2835159	248	110.32493	NCU06344	2834498	2835170	+
Nuc_2_SRR6315593_peak_4500a	4	2868822	2869207	386	2868901	429	279.21423	NCU06338	2868801	2869082	+
Nuc_2_SRR6315593_peak_4500b	4	2868822	2869207	386	2869053	2527	3495.51025	NCU06338	2868801	2869082	+
Nuc_2_SRR6315593_peak_4514a	4	2937474	2937738	265	2937563	3223	4793.18457	NCU06317	2937082	2937767	+
Nuc_2_SRR6315593_peak_4514b	4	2937474	2937738	265	2937672	876	821.66241	NCU06317	2937082	2937767	+
Nuc_2_SRR6315593_peak_4525	4	2990240	2990344	105	2990299	443	234.23325	NCU06300	2990248	2991020	+
Nuc_2_SRR6315593_peak_4526	4	2990942	2991071	130	2991009	875	696.00427	NCU06300	2990248	2991020	+
Nuc_2_SRR6315593_peak_4530a	4	3035703	3036229	527	3035784	662	545.15918	NCU06285	3035628	3036404	+
Nuc_2_SRR6315593_peak_4530b	4	3035703	3036229	527	3035902	222	90.02808	NCU06285	3035628	3036404	+
Nuc_2_SRR6315593_peak_4544a	4	3114099	3114351	253	3114147	280	114.90918	NCU04516	3113922	3114457	-
Nuc_2_SRR6315593_peak_4544b	4	3114099	3114351	253	3114266	4476	6875.46729	NCU04516	3113922	3114457	-
Nuc_2_SRR6315593_peak_4555a	4	3156065	3156485	421	3156131	26615	41289.25781	NCU04502	3156117	3156762	-
Nuc_2_SRR6315593_peak_4555b	4	3156065	3156485	421	3156334	3261	2193.10913	NCU04502	3156117	3156762	-
Nuc_2_SRR6315593_peak_4567a	4	3195486	3195757	272	3195546	937	785.71552	NCU16806	3195504	3195750	-
Nuc_2_SRR6315593_peak_4567b	4	3195486	3195757	272	3195694	284	108.37742	NCU16806	3195504	3195750	-
Nuc_2_SRR6315593_peak_4570a	4	3199485	3199891	407	3199572	993	794.85583	NCU04487	3199564	3200059	-
Nuc_2_SRR6315593_peak_4570b	4	3199485	3199891	407	3199796	433	205.34302	NCU04487	3199564	3200059	-
Nuc_2_SRR6315593_peak_4571	4	3199930	3200065	136	3199998	609	367.22894	NCU04487	3199564	3200059	-
Nuc_2_SRR6315593_peak_4588	4	3258440	3258610	171	3258550	999	991.28522	NCU04468	3258445	3258830	+
Nuc_2_SRR6315593_peak_4589	4	3258733	3258855	123	3258803	399	248.4565	NCU04468	3258445	3258830	+
Nuc_2_SRR6315593_peak_4590	4	3261433	3261521	89	3261476	202	75.30076	NCU04467	3261321	3261644	+
Nuc_2_SRR6315593_peak_4591	4	3261562	3261679	118	3261622	145	38.3358	NCU04467	3261321	3261644	+
Nuc_2_SRR6315593_peak_4593	4	3263794	3263909	116	3263857	228	94.60084	NCU04466	3263720	3264360	+
Nuc_2_SRR6315593_peak_4594	4	3264025	3264099	75	3264057	109	19.77273	NCU04466	3263720	3264360	+
Nuc_2_SRR6315593_peak_4596a	4	3273081	3273429	349	3273145	3247	4839.18652	NCU04463	3273140	3273609	-
Nuc_2_SRR6315593_peak_4596b	4	3273081	3273429	349	3273293	350	200.35385	NCU04463	3273140	3273609	-
Nuc_2_SRR6315593_peak_4596c	4	3273081	3273429	349	3273375	274	131.79868	NCU04463	3273140	3273609	-
Nuc_2_SRR6315593_peak_4630a	4	3398764	3399102	339	3398826	770	681.46796	NCU04427	3398800	3399142	-
Nuc_2_SRR6315593_peak_4630b	4	3398764	3399102	339	3399000	1172	1240.83032	NCU04427	3398800	3399142	-
