distance_from_stop	ck-1a	upf1	set-1	prd-1	pabp-2	set-2	wc-2	frq	csp-1	pkac-1	frh	NCU06565	cka	ckb-1	rco-1	nab2
597	1	0	6.5	35	170.5	15.5	132.5	81	3036.5	1.5	0	NA	NA	NA	NA	NA
598	1	0	6.5	35	170.5	15.5	133.5	82	3059.5	1.5	0	NA	NA	NA	NA	NA
599	1	0	6.5	35	163.5	15.5	133	82	3193	1.5	0	NA	NA	NA	NA	NA
600	0.5	0	6.5	36	163.5	15.5	133	84.5	3193.5	1.5	0	NA	NA	NA	NA	NA
601	0.5	0	6.5	37	163	15.5	139.5	85	3197.5	1.5	0	NA	NA	NA	NA	NA
602	0.5	0	6.5	37.5	163	14.5	139.5	89	3201.5	1.5	0	NA	NA	NA	NA	NA
603	0.5	0	6.5	37.5	162.5	14.5	145	89.5	3204	1.5	0	NA	NA	NA	NA	NA
604	1	0	6.5	37.5	162.5	14.5	146	91.5	3210.5	1.5	0	NA	NA	NA	NA	NA
605	1	0	6.5	38.5	162.5	14.5	146	92.5	3214	1	0	NA	NA	NA	NA	NA
606	1	0	6.5	38.5	162	14.5	146.5	93	3215.5	1	0	NA	NA	NA	NA	NA
607	1	0	6.5	38.5	162	14.5	146.5	98.5	3215	1	0	NA	NA	NA	NA	NA
608	1	0.5	6.5	38.5	161.5	14	146.5	100	3219	1	0	NA	NA	NA	NA	NA
609	1	0.5	6.5	38.5	160.5	14	146.5	101	3220	1	0	NA	NA	NA	NA	NA
610	1	0.5	6.5	38.5	160	15.5	146.5	101	3220.5	1	0	NA	NA	NA	NA	NA
611	1	0.5	6.5	38.5	159	17	147	101	3220.5	1	0	NA	NA	NA	NA	NA
612	1	0.5	6.5	38.5	151.5	30.5	147	101	3220.5	1	0	NA	NA	NA	NA	NA
613	1	0.5	6	39	151	31	147	101	3222.5	1	0	NA	NA	NA	NA	NA
614	1	0.5	6	39	150.5	29	147	101	3221	1	0	NA	NA	NA	NA	NA
615	1	1	6	39.5	151.5	29	147.5	101	3220.5	1	0	NA	NA	NA	NA	NA
616	1	1	6	40	133.5	29	148.5	101	3219.5	1	0	NA	NA	NA	NA	NA
617	1	1	5.5	40.5	94.5	30	172	101	3216	1	NA	NA	NA	NA	NA	NA
618	1	1	5.5	40.5	91	30	172.5	101	3193	1	NA	NA	NA	NA	NA	NA
619	1	1	5.5	40.5	50	30	187	101	3057	1	NA	NA	NA	NA	NA	NA
620	1	1	5.5	41.5	47.5	30	188	101	3045.5	1	NA	NA	NA	NA	NA	NA
621	1	1	5.5	41	47.5	30	188.5	101	2999	1	NA	NA	NA	NA	NA	NA
622	1	1	5.5	41	47.5	29.5	189.5	101	2991	1	NA	NA	NA	NA	NA	NA
623	1	1	5.5	41	46	29.5	193.5	101	2960.5	1	NA	NA	NA	NA	NA	NA
624	1	1	5	41	9.5	29.5	194.5	100.5	2959.5	1	NA	NA	NA	NA	NA	NA
625	1	1	4.5	41.5	9	29.5	193.5	102	2959	1	NA	NA	NA	NA	NA	NA
626	1	1	4.5	41.5	6	29.5	193.5	102	2958	1	NA	NA	NA	NA	NA	NA
627	1	1	4.5	41	6	29.5	193.5	102	2955	1	NA	NA	NA	NA	NA	NA
628	1	1	4.5	41	6	29.5	194.5	102	2952	1	NA	NA	NA	NA	NA	NA
629	1	1	4.5	40.5	6	29.5	194.5	102	2952	1	NA	NA	NA	NA	NA	NA
630	1	1	4.5	40.5	6	29.5	193.5	102	2952	1	NA	NA	NA	NA	NA	NA
631	1	1	4.5	40.5	6	29.5	194	102	2939.5	1	NA	NA	NA	NA	NA	NA
632	1	1	4.5	40.5	4.5	30	194	102	2939.5	1	NA	NA	NA	NA	NA	NA
633	1	1	4.5	42	4.5	30	194	102	2939.5	1	NA	NA	NA	NA	NA	NA
634	1	1.5	4.5	42	4	30	193.5	101.5	2936	0	NA	NA	NA	NA	NA	NA
635	1	1.5	5	43.5	4	30	198	101.5	2935	NA	NA	NA	NA	NA	NA	NA
636	1.5	2	5	43.5	4	30	198	102	2935	NA	NA	NA	NA	NA	NA	NA
637	1.5	2	5	44	4	30	198	102	2924	NA	NA	NA	NA	NA	NA	NA
638	1.5	2	5	44	4	30	197.5	102	2924	NA	NA	NA	NA	NA	NA	NA
639	1.5	2	5	44.5	4	30	197	102	2924	NA	NA	NA	NA	NA	NA	NA
640	1.5	2	5	44.5	4	30	197	102	2915.5	NA	NA	NA	NA	NA	NA	NA
641	1.5	2	5	45.5	4	30	197.5	102	2914.5	NA	NA	NA	NA	NA	NA	NA
642	1.5	2	4	53	4	30	197	102	2912.5	NA	NA	NA	NA	NA	NA	NA
643	1.5	2	1	55.5	4	30	190	102	2880.5	NA	NA	NA	NA	NA	NA	NA
644	1.5	2	1	58	4	30	176	101.5	2829	NA	NA	NA	NA	NA	NA	NA
645	1.5	2	1	59	4	30	176	100	2824	NA	NA	NA	NA	NA	NA	NA
646	1.5	2	1	58.5	4	29.5	175.5	100	2778.5	NA	NA	NA	NA	NA	NA	NA
647	1.5	2	1	58.5	4	23.5	168	99.5	2777.5	NA	NA	NA	NA	NA	NA	NA
648	1.5	2	1	58	3.5	23.5	142	98.5	2775.5	NA	NA	NA	NA	NA	NA	NA
649	1.5	2	1	56	3.5	22.5	139.5	98.5	2772.5	NA	NA	NA	NA	NA	NA	NA
650	1.5	2	1.5	44.5	4.5	23.5	139.5	98	2769	NA	NA	NA	NA	NA	NA	NA
651	1.5	2	1.5	44	4.5	23.5	137.5	95.5	2707	NA	NA	NA	NA	NA	NA	NA
652	1.5	2	1.5	44.5	4.5	23.5	136	95.5	2495.5	NA	NA	NA	NA	NA	NA	NA
653	1.5	2	1.5	43.5	4.5	23.5	124.5	91	2484.5	NA	NA	NA	NA	NA	NA	NA
654	1.5	2	1.5	38.5	4.5	23.5	107.5	90	2445	NA	NA	NA	NA	NA	NA	NA
655	1.5	2.5	2	33.5	4.5	23	109	88.5	1895.5	NA	NA	NA	NA	NA	NA	NA
656	1.5	2.5	2	33.5	4.5	22.5	100.5	88.5	1849	NA	NA	NA	NA	NA	NA	NA
657	1.5	2.5	2	33.5	5	22.5	100.5	87.5	1036	NA	NA	NA	NA	NA	NA	NA
658	1.5	2.5	2	32.5	5	22.5	97.5	81	949	NA	NA	NA	NA	NA	NA	NA
659	1.5	2.5	2	32.5	5	22.5	98.5	76	NA	NA	NA	NA	NA	NA	NA	NA
660	1.5	2.5	2.5	32.5	5	22.5	98.5	72	NA	NA	NA	NA	NA	NA	NA	NA
661	1.5	2.5	2.5	32	5	22.5	97	16	NA	NA	NA	NA	NA	NA	NA	NA
662	1.5	2.5	2.5	32	5	22.5	93.5	15.5	NA	NA	NA	NA	NA	NA	NA	NA
663	1.5	2.5	2.5	32	5	22	93	14.5	NA	NA	NA	NA	NA	NA	NA	NA
664	1.5	2.5	2	32	5	22	88.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
665	1.5	2.5	2	31.5	5	21	88	NA	NA	NA	NA	NA	NA	NA	NA	NA
666	1.5	2.5	2	30.5	5	21	88	NA	NA	NA	NA	NA	NA	NA	NA	NA
667	1.5	2.5	2	30.5	5	20.5	88	NA	NA	NA	NA	NA	NA	NA	NA	NA
668	1.5	2.5	2	31	5	20.5	88	NA	NA	NA	NA	NA	NA	NA	NA	NA
669	1	2.5	2	39.5	4.5	20.5	87	NA	NA	NA	NA	NA	NA	NA	NA	NA
670	1	3.5	2	40.5	4.5	20.5	87	NA	NA	NA	NA	NA	NA	NA	NA	NA
671	1	3.5	2	41	4.5	20	86.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
672	1	3.5	2.5	58	4.5	19.5	85.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
673	1	3.5	2.5	59.5	4.5	19.5	85	NA	NA	NA	NA	NA	NA	NA	NA	NA
674	14	3.5	2.5	60	4.5	19.5	84.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
675	15	3.5	2.5	61.5	4.5	19.5	84.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
676	18	3.5	2.5	61.5	4.5	19.5	83.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
677	18	3.5	2.5	59.5	4.5	19.5	78	NA	NA	NA	NA	NA	NA	NA	NA	NA
678	23	3.5	2.5	59.5	4.5	19.5	78	NA	NA	NA	NA	NA	NA	NA	NA	NA
679	29	3.5	2.5	60	4.5	19.5	72.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
680	64	3.5	2.5	60.5	4.5	19.5	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
681	91	3.5	2.5	59.5	4.5	19.5	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
682	95.5	3.5	2.5	59.5	4.5	19.5	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
683	96.5	2.5	2.5	59.5	4.5	19	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
684	97.5	2.5	3	59.5	4.5	19	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
685	97.5	2.5	3	59.5	4	19	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
686	97.5	2.5	3	60	4	17	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
687	99	2.5	3	60.5	4	16.5	71.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
688	99	2.5	3	60.5	4	2	71.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
689	99	2.5	3	61	4	2	71.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
690	99	2.5	3	61	4	1	71.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
691	100.5	2.5	3.5	61	3	1	71	NA	NA	NA	NA	NA	NA	NA	NA	NA
692	101.5	2.5	3.5	60.5	3	0.5	69.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
693	102.5	2.5	3.5	60	3	0.5	44	NA	NA	NA	NA	NA	NA	NA	NA	NA
694	103	2.5	3.5	60	3	0.5	41	NA	NA	NA	NA	NA	NA	NA	NA	NA
695	103.5	2.5	3.5	60	3	0.5	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
696	104	3.5	3.5	59	2	0.5	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
697	104	3.5	4	59	2	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA
698	104	4	4	59.5	2	0.5	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
699	104.5	4	4	60	2	0.5	22.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
700	105	4	4	60	2	0.5	22.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
701	105	4	4	59.5	2	0.5	21.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
702	105	4	4	59.5	1.5	0.5	21.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
703	105	4	4	59.5	1.5	0.5	21	NA	NA	NA	NA	NA	NA	NA	NA	NA
704	105	4	4	59.5	1.5	0.5	21	NA	NA	NA	NA	NA	NA	NA	NA	NA
705	105	4	4	60.5	1.5	0.5	21	NA	NA	NA	NA	NA	NA	NA	NA	NA
706	105	4	4	60.5	1.5	0.5	21	NA	NA	NA	NA	NA	NA	NA	NA	NA
707	105	4	4	60	1.5	0.5	21	NA	NA	NA	NA	NA	NA	NA	NA	NA
708	105	4	3.5	60	1.5	0	21	NA	NA	NA	NA	NA	NA	NA	NA	NA
709	105	4	3.5	58.5	1.5	0	21	NA	NA	NA	NA	NA	NA	NA	NA	NA
710	105	3.5	3.5	58	1.5	0	19.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
711	105	3.5	3.5	57	1.5	0	12.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
712	104.5	3	3.5	57.5	1.5	0	12.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
713	104.5	3	3.5	57.5	1.5	0	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
714	104.5	3	3.5	57.5	1.5	0	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
715	104.5	3	3.5	57	1.5	0	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
716	104.5	3	3.5	57	1.5	0	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
717	104.5	3	3.5	56	1.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
718	104.5	3	3.5	47	1.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
719	104.5	3	3.5	44.5	1.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
720	104.5	3	3.5	41.5	1.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
721	104.5	3	3.5	41	1.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
722	104.5	3	3.5	41	1.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
723	104.5	3	3.5	41	1.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
724	104.5	3	4	41	1.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
725	104.5	3	4	41	1.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
726	104.5	3	3.5	41	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
727	104.5	3	3.5	41	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
728	104.5	3	4	41	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
729	104.5	3	4.5	41	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
730	104.5	3	4.5	41	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
731	104.5	2.5	4.5	40.5	0.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
732	104.5	2.5	4.5	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
733	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
734	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
735	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
736	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
737	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
738	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
739	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
740	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
741	104.5	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
742	106	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
743	106	2.5	4	40.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
744	106	2.5	4	40	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
745	106	2.5	4	27	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
746	106	1.5	4	26	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
747	106	1.5	4	25.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
748	106	1.5	3.5	6.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
749	106	1.5	3.5	6	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
750	91	1.5	3.5	4	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
751	90	1.5	3.5	2.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
752	87	1.5	3.5	2.5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
753	86.5	1.5	3.5	5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
754	79.5	1.5	3.5	6	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
755	74	1.5	3.5	6	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
756	32.5	1.5	3.5	6	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
757	5.5	1.5	3.5	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
758	5	1.5	3.5	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
759	4.5	1.5	3.5	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
760	4.5	1.5	3	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
761	4.5	1.5	3	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
762	4.5	1.5	3	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
763	3	1.5	3	6.5	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
764	3	1.5	3	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
765	3	1.5	3	7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
766	3	1.5	3	7.5	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
767	3	1.5	2.5	7.5	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768	2.5	1.5	2.5	7.5	0	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
769	1.5	1.5	2.5	7.5	0	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
770	1.5	1.5	2.5	8	0	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
771	1.5	1.5	2.5	8	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
772	1.5	0.5	2.5	8	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
773	1.5	0.5	2	8	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
774	1.5	0	2	8	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
775	1.5	0	2	8.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
776	1.5	0	2	11	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
777	1.5	0	2	11.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
778	1.5	0	2	11.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
779	1.5	0	2	12.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
780	1.5	0	2	13	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
781	1.5	0	2.5	12	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
782	1.5	0	2.5	18	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
783	1.5	0	3	18.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
784	1.5	0	3	21.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
785	1.5	0	2.5	22	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
786	1.5	0	2.5	24	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
787	1.5	0	3	24.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
788	1.5	0	3	25.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
789	1.5	0	3	26.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
790	1.5	0	3	26.5	0.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
791	1.5	0	3	27	0.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
792	1.5	0	3.5	27	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
793	1.5	0	3.5	27	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
794	1.5	0	3.5	27	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
795	1.5	0	3.5	27	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
796	1.5	0	3.5	27.5	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
797	1.5	0	3.5	28	0.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
798	1.5	0	3.5	28	0.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
799	1.5	0	3.5	28	0.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
800	1.5	0	3	28	0.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
801	1.5	0	3	28	0.5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
802	1.5	0	3	28	0.5	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
803	1.5	0	3	28	0.5	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
804	1.5	0	2	28	0.5	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
805	1.5	0	2	112.5	0.5	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
806	1.5	0	2	117	0.5	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
807	1.5	0	2	161.5	0.5	17.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
808	1.5	0	2	255.5	0.5	17.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
809	1.5	0	2	263	0.5	18.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
810	1.5	0	2.5	264.5	0.5	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
811	1.5	0	2.5	270	0.5	22.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
812	1.5	0	2.5	279	0.5	25.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
813	1.5	0	2.5	279	0.5	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
814	1.5	0	2.5	283	0.5	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
815	1.5	0	2.5	285	0.5	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
816	1.5	0	2.5	288	0.5	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
817	1	0	2.5	288.5	0.5	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
818	0	0	2.5	289.5	0.5	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
819	0	0	2.5	289.5	0.5	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
820	0	0	2.5	292	0.5	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
821	0	0	2.5	292.5	0.5	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
822	0	0	2.5	295	0.5	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
823	0	0	2.5	296	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
824	0	0	2.5	296.5	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
825	0	0	2.5	297	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
826	0	0	2.5	297	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
827	0	0	2.5	297.5	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
828	0	0	2.5	298	0.5	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
829	0	0	2.5	294.5	0.5	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
830	0	0	2.5	294	0.5	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
831	0	0	2.5	294	0.5	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
832	0	0	2.5	296	0.5	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
833	0	0	2.5	298.5	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
834	2.5	0	2.5	298.5	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
835	2.5	0	2.5	298.5	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
836	3	0	2.5	298	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
837	3.5	0	2.5	298	0.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
838	3.5	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
839	3.5	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
840	3.5	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
841	4.5	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
842	4.5	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
843	5	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
844	5	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
845	6	0	2.5	298	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
846	6.5	0	2.5	299.5	0.5	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
847	6.5	0	2.5	300	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
848	6.5	0	2.5	300	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
849	6.5	0	2.5	300	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
850	6.5	0	2.5	300	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
851	8	0	2.5	300	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
852	8	0	2.5	296.5	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
853	8	0	2.5	296	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
854	8	0	2.5	296	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
855	9	0	2.5	295.5	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
856	9.5	0	2	296	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
857	9.5	0	2	294.5	0	27.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
858	10	0	2	289.5	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
859	10	0	1.5	288.5	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
860	10	0	1.5	286.5	0	28.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
861	10	0	2	286.5	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
862	13.5	0	2	284.5	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
863	14	0	1.5	284	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
864	15	0	3	281.5	0	30.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
865	15	0	5.5	281.5	0	30.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
866	16.5	0	6	281.5	0	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
867	16.5	0	6	281.5	0	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
868	17	0	6	281.5	0	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
869	20.5	0	6	281.5	0	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870	20.5	0	6.5	281.5	0	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
871	20.5	0	8	281.5	0	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
872	21	0	8	281	0	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873	21.5	0	8.5	281	0	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
