peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
sample_3_wt_rep2_peak_3287b	3	4126391	4126631	241	4126580	90	45.52251	NCU08980	4126175	4126697	+
sample_3_wt_rep2_peak_3302b	3	4182145	4182591	447	4182427	84	37.62966	NCU09001	4182367	4183422	-
sample_3_wt_rep2_peak_3302c	3	4182145	4182591	447	4182549	98	49.21244	NCU09001	4182367	4183422	-
sample_3_wt_rep2_peak_3303a	3	4182733	4183018	286	4182769	70	27.00818	NCU09001	4182367	4183422	-
sample_3_wt_rep2_peak_3303b	3	4182733	4183018	286	4182969	52	15.15821	NCU09001	4182367	4183422	-
sample_3_wt_rep2_peak_3305	3	4191317	4191411	95	4191368	311	220.2402	NCU09004	4191241	4191727	-
sample_3_wt_rep2_peak_3306	3	4191498	4191591	94	4191550	1364	1797.29785	NCU09004	4191241	4191727	-
sample_3_wt_rep2_peak_3307	3	4193652	4193726	75	4193703	59	18.19683	NCU09005	4193469	4194165	-
sample_3_wt_rep2_peak_3308	3	4193862	4193959	98	4193915	82	34.0856	NCU09005	4193469	4194165	-
sample_3_wt_rep2_peak_3311a	3	4215190	4215400	211	4215226	82	19.12285	NCU09010	4215183	4216195	-
sample_3_wt_rep2_peak_3311b	3	4215190	4215400	211	4215351	2726	4373.78809	NCU09010	4215183	4216195	-
sample_3_wt_rep2_peak_3312	3	4215598	4215749	152	4215640	161	72.77518	NCU09010	4215183	4216195	-
sample_3_wt_rep2_peak_3315	3	4252757	4252845	89	4252798	109	62.72523	NCU09017	4252671	4253052	+
sample_3_wt_rep2_peak_3316	3	4252932	4253019	88	4252971	184	142.74509	NCU09017	4252671	4253052	+
sample_3_wt_rep2_peak_3318	3	4284065	4284156	92	4284115	155	109.86503	NCU07580	4283567	4284777	+
sample_3_wt_rep2_peak_3319	3	4284616	4284725	110	4284676	204	166.58965	NCU07580	4283567	4284777	+
sample_3_wt_rep2_peak_3325a	3	4303430	4303619	190	4303476	809	1121.30017	NCU07574	4303093	4304108	+
sample_3_wt_rep2_peak_3325b	3	4303430	4303619	190	4303584	77	34.71963	NCU07574	4303093	4304108	+
sample_3_wt_rep2_peak_3326	3	4304030	4304104	75	4304066	69	28.52582	NCU07574	4303093	4304108	+
sample_3_wt_rep2_peak_3330a	3	4325196	4325371	176	4325240	307	301.3342	NCU07568	4325132	4325575	-
sample_3_wt_rep2_peak_3330b	3	4325196	4325371	176	4325326	252	227.12807	NCU07568	4325132	4325575	-
sample_3_wt_rep2_peak_3334a	3	4351414	4351679	266	4351469	4296	5060.70215	NCU07562	4351385	4352229	+
sample_3_wt_rep2_peak_3334b	3	4351414	4351679	266	4351631	8751	12960.16699	NCU07562	4351385	4352229	+
sample_3_wt_rep2_peak_3337a	3	4359858	4360042	185	4359914	102	56.20852	NCU07560	4359715	4360279	+
sample_3_wt_rep2_peak_3337b	3	4359858	4360042	185	4359983	78	35.5194	NCU07560	4359715	4360279	+
sample_3_wt_rep2_peak_3338	3	4360145	4360272	128	4360222	107	60.84317	NCU07560	4359715	4360279	+
sample_3_wt_rep2_peak_3341a	3	4386830	4387044	215	4386880	150	104.42069	NCU07554	4386695	4387041	+
sample_3_wt_rep2_peak_3341b	3	4386830	4387044	215	4386998	119	72.36543	NCU07554	4386695	4387041	+
sample_3_wt_rep2_peak_3351b	3	4431871	4432134	264	4432056	159	91.75024	NCU07542	4431973	4432472	-
sample_3_wt_rep2_peak_3352	3	4432217	4432348	132	4432294	1865	2962.31055	NCU07542	4431973	4432472	-
sample_3_wt_rep2_peak_3368	3	4517940	4518092	153	4518051	211	175.13927	NCU07521	4517914	4518706	-
sample_3_wt_rep2_peak_3369a	3	4518263	4518430	168	4518307	72	30.80482	NCU07521	4517914	4518706	-
sample_3_wt_rep2_peak_3369b	3	4518263	4518430	168	4518386	47	13.67339	NCU07521	4517914	4518706	-
sample_3_wt_rep2_peak_3381a	3	4616600	4616769	170	4616636	51	16.10151	NCU08195	4616294	4617279	+
sample_3_wt_rep2_peak_3381b	3	4616600	4616769	170	4616728	158	113.16505	NCU08195	4616294	4617279	+
sample_3_wt_rep2_peak_3394	3	4887579	4887653	75	4887617	60	22.02925	NCU08566	4887480	4888035	+
sample_3_wt_rep2_peak_3395a	3	4887774	4888454	681	4887813	160	115.37868	NCU08566	4887480	4888035	+
sample_3_wt_rep2_peak_3395b	3	4887774	4888454	681	4887964	64	24.8511	NCU08566	4887480	4888035	+
sample_3_wt_rep2_peak_3395e	3	4887774	4888454	681	4888402	486	569.3548	NCU08565	4888366	4889010	-
sample_3_wt_rep2_peak_3396	3	4888926	4889004	79	4888963	129	82.36573	NCU08565	4888366	4889010	-
sample_3_wt_rep2_peak_3397	3	4902406	4902480	75	4902442	70	20.6729	NCU08563	4902095	4902879	+
sample_3_wt_rep2_peak_3398a	3	4902570	4902876	307	4902659	1803	2841.30054	NCU08563	4902095	4902879	+
sample_3_wt_rep2_peak_3398b	3	4902570	4902876	307	4902747	167	99.74874	NCU08563	4902095	4902879	+
sample_3_wt_rep2_peak_3398c	3	4902570	4902876	307	4902831	171	103.69616	NCU08563	4902095	4902879	+
sample_3_wt_rep2_peak_3411	3	4960104	4960204	101	4960148	318	292.87704	NCU08550	4959809	4960441	+
sample_3_wt_rep2_peak_3412	3	4960342	4960417	76	4960387	63	20.19187	NCU08550	4959809	4960441	+
sample_3_wt_rep2_peak_3413a	3	4961550	4961791	242	4961595	502	556.69244	NCU08549	4961444	4961777	-
sample_3_wt_rep2_peak_3413b	3	4961550	4961791	242	4961743	759	973.22406	NCU08549	4961444	4961777	-
sample_3_wt_rep2_peak_3499a	4	482211	482430	220	482257	203	165.37663	NCU04855	482210	482576	+
sample_3_wt_rep2_peak_3499b	4	482211	482430	220	482373	120	73.34975	NCU04855	482210	482576	+
sample_3_wt_rep2_peak_3529a	4	697967	698182	216	698007	924	980.45074	NCU16742	697923	698368	-
sample_3_wt_rep2_peak_3529b	4	697967	698182	216	698142	1061	1146.05237	NCU16742	697923	698368	-
sample_3_wt_rep2_peak_3537a	4	752348	752542	195	752388	271	203.53406	NCU04924	752112	752599	+
sample_3_wt_rep2_peak_3537b	4	752348	752542	195	752501	2034	3236.45923	NCU04924	752112	752599	+
sample_3_wt_rep2_peak_3555a	4	855115	855380	266	855188	47	13.67339	NCU04954	854903	855527	+
sample_3_wt_rep2_peak_3555b	4	855115	855380	266	855322	244	216.74197	NCU04954	854903	855527	+
sample_3_wt_rep2_peak_3557a	4	874200	874403	204	874248	121	74.33763	NCU04963	874192	874450	+
sample_3_wt_rep2_peak_3557b	4	874200	874403	204	874359	72	30.80482	NCU04963	874192	874450	+
sample_3_wt_rep2_peak_3565a	4	1118749	1118930	182	1118800	309	304.11786	NCU04990	1118725	1120010	-
sample_3_wt_rep2_peak_3565b	4	1118749	1118930	182	1118909	29	4.69073	NCU04990	1118725	1120010	-
sample_3_wt_rep2_peak_3566	4	1119140	1119269	130	1119208	728	976.51923	NCU04990	1118725	1120010	-
sample_3_wt_rep2_peak_3581a	4	1241632	1242033	402	1241692	757	998.26947	NCU07952	1241527	1241926	+
sample_3_wt_rep2_peak_3581b	4	1241632	1242033	402	1241836	368	373.77081	NCU07952	1241527	1241926	+
sample_3_wt_rep2_peak_3586a	4	1265531	1265746	216	1265574	65	25.57327	NCU10400	1265478	1265743	+
sample_3_wt_rep2_peak_3586b	4	1265531	1265746	216	1265700	415	458.89035	NCU10400	1265478	1265743	+
sample_3_wt_rep2_peak_3599	4	1318058	1318195	138	1318132	1706	2433.1792	NCU07930	1318044	1318586	-
sample_3_wt_rep2_peak_3600	4	1318310	1318384	75	1318351	113	39.40754	NCU07930	1318044	1318586	-
sample_3_wt_rep2_peak_3607a	4	1342414	1342739	326	1342484	7405	12227.83301	NCU07922	1342442	1342822	-
sample_3_wt_rep2_peak_3607b	4	1342414	1342739	326	1342698	206	47.43258	NCU07922	1342442	1342822	-
sample_3_wt_rep2_peak_3616a	4	1378861	1379237	377	1378902	182	140.41051	NCU07911	1378743	1379167	+
sample_3_wt_rep2_peak_3616b	4	1378861	1379237	377	1379055	597	750.85962	NCU07911	1378743	1379167	+
sample_3_wt_rep2_peak_3621	4	1402503	1402636	134	1402571	790	1084.64575	NCU16757	1402320	1403435	+
sample_3_wt_rep2_peak_3622	4	1403335	1403422	88	1403376	384	412.26047	NCU16757	1402320	1403435	+
sample_3_wt_rep2_peak_3643	4	1538438	1538566	129	1538514	217	182.54733	NCU06530	1538375	1538962	-
sample_3_wt_rep2_peak_3644	4	1538724	1538841	118	1538776	227	195.05208	NCU06530	1538375	1538962	-
sample_3_wt_rep2_peak_3648	4	1553164	1553251	88	1553207	115	68.46445	NCU06534	1553158	1553554	-
sample_3_wt_rep2_peak_3649	4	1553360	1553444	85	1553399	209	172.68616	NCU06534	1553158	1553554	-
sample_3_wt_rep2_peak_3652b	4	1576789	1577064	276	1577025	31	5.50579	NCU06540	1576641	1577517	-
sample_3_wt_rep2_peak_3653	4	1577222	1577300	79	1577261	85	41.2663	NCU06540	1576641	1577517	-
sample_3_wt_rep2_peak_3654a	4	1584440	1585081	642	1584496	680	664.83606	NCU06541	1584397	1584941	+
sample_3_wt_rep2_peak_3654b	4	1584440	1585081	642	1584717	482	403.03973	NCU06541	1584397	1584941	+
sample_3_wt_rep2_peak_3656a	4	1595339	1595817	479	1595409	428	478.7475	NCU06544	1595195	1595694	+
sample_3_wt_rep2_peak_3656b	4	1595339	1595817	479	1595556	310	305.51181	NCU06544	1595195	1595694	+
sample_3_wt_rep2_peak_3665a	4	1630233	1630483	251	1630275	408	448.27066	NCU06560	1630183	1630840	-
sample_3_wt_rep2_peak_3665b	4	1630233	1630483	251	1630439	364	382.74612	NCU06560	1630183	1630840	-
sample_3_wt_rep2_peak_3666	4	1630574	1630664	91	1630615	120	73.34975	NCU06560	1630183	1630840	-
sample_3_wt_rep2_peak_3668a	4	1644307	1644503	197	1644345	55	18.66039	NCU06565	1644074	1644641	+
sample_3_wt_rep2_peak_3668b	4	1644307	1644503	197	1644460	100	54.38368	NCU06565	1644074	1644641	+
sample_3_wt_rep2_peak_3669a	4	1645669	1645843	175	1645714	141	94.80291	NCU06566	1645635	1646430	-
sample_3_wt_rep2_peak_3669b	4	1645669	1645843	175	1645793	184	142.74509	NCU06566	1645635	1646430	-
sample_3_wt_rep2_peak_3675a	4	1688818	1689039	222	1688858	72	30.80482	NCU06578	1688655	1689054	+
sample_3_wt_rep2_peak_3675b	4	1688818	1689039	222	1688984	367	387.14362	NCU06578	1688655	1689054	+
sample_3_wt_rep2_peak_3680	4	1730010	1730091	82	1730048	575	714.11707	NCU06588	1729975	1730877	+
sample_3_wt_rep2_peak_3681	4	1730179	1730253	75	1730212	43	11.38646	NCU06588	1729975	1730877	+
sample_3_wt_rep2_peak_3683a	4	1740823	1741110	288	1740865	158	113.16505	NCU06593	1740832	1741836	-
sample_3_wt_rep2_peak_3683b	4	1740823	1741110	288	1740943	141	94.80291	NCU06593	1740832	1741836	-
sample_3_wt_rep2_peak_3683c	4	1740823	1741110	288	1741068	135	88.52712	NCU06593	1740832	1741836	-
sample_3_wt_rep2_peak_3690a	4	1785889	1786134	246	1785933	148	102.26286	NCU06605	1785926	1786149	+
sample_3_wt_rep2_peak_3690b	4	1785889	1786134	246	1786083	205	167.80476	NCU06605	1785926	1786149	+
sample_3_wt_rep2_peak_3691	4	1787855	1787930	76	1787890	108	60.09887	NCU06606	1787877	1788604	+
sample_3_wt_rep2_peak_3692a	4	1788016	1788373	358	1788114	516	602.42133	NCU06606	1787877	1788604	+
sample_3_wt_rep2_peak_3692b	4	1788016	1788373	358	1788316	315	303.48373	NCU06606	1787877	1788604	+
sample_3_wt_rep2_peak_3701a	4	1825033	1825256	224	1825108	991	1324.94287	NCU06619	1825042	1825659	-
sample_3_wt_rep2_peak_3701b	4	1825033	1825256	224	1825213	1055	1438.50549	NCU06619	1825042	1825659	-
sample_3_wt_rep2_peak_3707a	4	1845214	1845424	211	1845260	76	33.92538	NCU06626	1845214	1845522	-
sample_3_wt_rep2_peak_3707b	4	1845214	1845424	211	1845370	350	362.3674	NCU06626	1845214	1845522	-
sample_3_wt_rep2_peak_3710	4	1867551	1867630	80	1867587	53	17.3652	NCU06630	1867266	1867952	-
sample_3_wt_rep2_peak_3711a	4	1867708	1867930	223	1867753	68	27.77828	NCU06630	1867266	1867952	-
sample_3_wt_rep2_peak_3711b	4	1867708	1867930	223	1867889	174	131.16789	NCU06630	1867266	1867952	-
sample_3_wt_rep2_peak_3715a	4	1875622	1875897	276	1875690	97	50.65692	NCU16769	1875613	1875869	-
sample_3_wt_rep2_peak_3715b	4	1875622	1875897	276	1875824	342	350.83051	NCU16769	1875613	1875869	-
sample_3_wt_rep2_peak_3717	4	1933988	1934069	82	1934029	326	328.0014	NCU09748	1933839	1934659	-
sample_3_wt_rep2_peak_3718	4	1934166	1934245	80	1934205	208	171.46269	NCU09748	1933839	1934659	-
sample_3_wt_rep2_peak_3723	4	1953272	1953377	106	1953319	83	39.59843	NCU09741	1953258	1953738	-
sample_3_wt_rep2_peak_3724	4	1953474	1953784	311	1953577	193	153.36501	NCU09741	1953258	1953738	-
sample_3_wt_rep2_peak_3725a	4	1968796	1969101	306	1968846	102	56.20852	NCU09740	1968536	1969100	+
sample_3_wt_rep2_peak_3725b	4	1968796	1969101	306	1968955	171	127.74232	NCU09740	1968536	1969100	+
sample_3_wt_rep2_peak_3725c	4	1968796	1969101	306	1969062	66	26.30191	NCU09740	1968536	1969100	+
sample_3_wt_rep2_peak_3735a	4	2055499	2055783	285	2055538	6600	10538.1709	NCU07735	2055247	2055781	+
sample_3_wt_rep2_peak_3735b	4	2055499	2055783	285	2055709	476	243.75075	NCU07735	2055247	2055781	+
sample_3_wt_rep2_peak_3748	4	2097016	2097146	131	2097102	122	75.32905	NCU07719	2097019	2097952	+
sample_3_wt_rep2_peak_3749a	4	2097349	2097553	205	2097384	33	6.37209	NCU07719	2097019	2097952	+
sample_3_wt_rep2_peak_3749b	4	2097349	2097553	205	2097512	92	47.25846	NCU07719	2097019	2097952	+
sample_3_wt_rep2_peak_3757a	4	2139384	2139557	174	2139420	240	189.72485	NCU07707	2139003	2139535	+
sample_3_wt_rep2_peak_3757b	4	2139384	2139557	174	2139517	68	22.45082	NCU07707	2139003	2139535	+
sample_3_wt_rep2_peak_3758a	4	2141852	2142193	342	2141941	1241	1823.99719	NCU16775	2141844	2142273	-
sample_3_wt_rep2_peak_3758b	4	2141852	2142193	342	2142152	231	178.39153	NCU16775	2141844	2142273	-
sample_3_wt_rep2_peak_3763a	4	2192374	2192942	569	2192543	615	781.18353	NCU07697	2192428	2193186	+
sample_3_wt_rep2_peak_3763b	4	2192374	2192942	569	2192702	135	88.52712	NCU07697	2192428	2193186	+
sample_3_wt_rep2_peak_3763c	4	2192374	2192942	569	2192815	27	3.92987	NCU07697	2192428	2193186	+
sample_3_wt_rep2_peak_3763d	4	2192374	2192942	569	2192903	51	16.10151	NCU07697	2192428	2193186	+
sample_3_wt_rep2_peak_3770	4	2230102	2230177	76	2230168	88	43.80547	NCU07688	2230056	2230623	+
sample_3_wt_rep2_peak_3771a	4	2230307	2230535	229	2230344	52	16.72934	NCU07688	2230056	2230623	+
sample_3_wt_rep2_peak_3771b	4	2230307	2230535	229	2230488	278	261.62289	NCU07688	2230056	2230623	+
sample_3_wt_rep2_peak_3795a	4	2332097	2332410	314	2332148	123	76.32398	NCU07662	2331715	2332277	+
sample_3_wt_rep2_peak_3795b	4	2332097	2332410	314	2332277	267	246.89482	NCU07662	2331715	2332277	+
sample_3_wt_rep2_peak_3801a	4	2400673	2400939	267	2400708	47	13.67339	NCU08324	2400387	2401533	-
sample_3_wt_rep2_peak_3801b	4	2400673	2400939	267	2400882	111	64.62299	NCU08324	2400387	2401533	-
sample_3_wt_rep2_peak_3811a	4	2460671	2461003	333	2460710	258	234.98978	NCU08307	2460694	2461486	-
sample_3_wt_rep2_peak_3811b	4	2460671	2461003	333	2460937	196	156.94559	NCU08307	2460694	2461486	-
sample_3_wt_rep2_peak_3812a	4	2461109	2461408	300	2461158	113	66.53615	NCU08307	2460694	2461486	-
sample_3_wt_rep2_peak_3812b	4	2461109	2461408	300	2461369	124	77.32239	NCU08307	2460694	2461486	-
sample_3_wt_rep2_peak_3813a	4	2477228	2477474	247	2477267	202	164.16574	NCU08303	2477229	2477578	-
sample_3_wt_rep2_peak_3813b	4	2477228	2477474	247	2477401	144	97.98218	NCU08303	2477229	2477578	-
sample_3_wt_rep2_peak_3815a	4	2488216	2488460	245	2488262	246	202.02193	NCU08300	2488142	2488524	-
sample_3_wt_rep2_peak_3815b	4	2488216	2488460	245	2488411	210	159.57538	NCU08300	2488142	2488524	-
sample_3_wt_rep2_peak_3817a	4	2492365	2492580	216	2492401	65	22.44491	NCU08298	2492352	2492696	-
sample_3_wt_rep2_peak_3817b	4	2492365	2492580	216	2492529	580	690.34882	NCU08298	2492352	2492696	-
sample_3_wt_rep2_peak_3818	4	2501414	2501488	75	2501482	55	18.66039	NCU08297	2501111	2502302	+
sample_3_wt_rep2_peak_3819	4	2501879	2501953	75	2501913	45	12.51156	NCU08297	2501111	2502302	+
sample_3_wt_rep2_peak_3820	4	2502056	2502139	84	2502100	545	664.604	NCU08297	2501111	2502302	+
sample_3_wt_rep2_peak_3826a	4	2518285	2518538	254	2518313	34	6.82361	NCU08291	2517661	2518521	-
sample_3_wt_rep2_peak_3826b	4	2518285	2518538	254	2518495	272	253.56561	NCU08291	2517661	2518521	-
sample_3_wt_rep2_peak_3828a	4	2527656	2527886	231	2527692	69	28.52582	NCU08289	2527241	2527973	+
sample_3_wt_rep2_peak_3828b	4	2527656	2527886	231	2527843	85	41.2663	NCU08289	2527241	2527973	+
sample_3_wt_rep2_peak_3831a	4	2536777	2537188	412	2536817	361	378.35934	NCU08287	2536775	2537247	-
sample_3_wt_rep2_peak_3831b	4	2536777	2537188	412	2536918	44	11.94432	NCU08287	2536775	2537247	-
sample_3_wt_rep2_peak_3831c	4	2536777	2537188	412	2537144	436	491.05255	NCU08287	2536775	2537247	-
sample_3_wt_rep2_peak_3839a	4	2570094	2570375	282	2570189	365	384.21078	NCU08277	2570093	2570483	-
sample_3_wt_rep2_peak_3839b	4	2570094	2570375	282	2570337	212	176.3689	NCU08277	2570093	2570483	-
sample_3_wt_rep2_peak_3848a	4	2623217	2623481	265	2623305	138	91.65102	NCU06404	2623215	2624081	-
sample_3_wt_rep2_peak_3848b	4	2623217	2623481	265	2623440	559	687.62341	NCU06404	2623215	2624081	-
sample_3_wt_rep2_peak_3849	4	2624032	2624107	76	2624069	186	145.089	NCU06404	2623215	2624081	-
sample_3_wt_rep2_peak_3852	4	2640939	2641014	76	2640976	209	172.68616	NCU06399	2640827	2641355	+
sample_3_wt_rep2_peak_3853	4	2641220	2641299	80	2641259	69	28.52582	NCU06399	2640827	2641355	+
sample_3_wt_rep2_peak_3867a	4	2715854	2716172	319	2715949	185	143.91588	NCU06380	2715897	2716288	+
sample_3_wt_rep2_peak_3867b	4	2715854	2716172	319	2716112	1075	1619.89575	NCU06380	2715897	2716288	+
sample_3_wt_rep2_peak_3879a	4	2786756	2787027	272	2786847	205	112.67624	NCU06362	2786572	2787027	+
sample_3_wt_rep2_peak_3879b	4	2786756	2787027	272	2786985	135	53.90546	NCU06362	2786572	2787027	+
sample_3_wt_rep2_peak_3884	4	2803611	2803719	109	2803658	627	801.52673	NCU06355	2803609	2804387	-
sample_3_wt_rep2_peak_3885	4	2804138	2804237	100	2804194	113	66.53615	NCU06355	2803609	2804387	-
sample_3_wt_rep2_peak_3887a	4	2814400	2814692	293	2814529	210	173.9117	NCU06352	2814407	2814687	+
sample_3_wt_rep2_peak_3887b	4	2814400	2814692	293	2814635	89	44.6616	NCU06352	2814407	2814687	+
sample_3_wt_rep2_peak_3888a	4	2817596	2817791	196	2817636	101	55.29399	NCU06351	2817610	2817977	+
sample_3_wt_rep2_peak_3888b	4	2817596	2817791	196	2817748	92	47.25846	NCU06351	2817610	2817977	+
sample_3_wt_rep2_peak_3893a	4	2828379	2828755	377	2828420	1162	1506.94641	NCU06346	2828411	2828781	+
sample_3_wt_rep2_peak_3893b	4	2828379	2828755	377	2828636	361	293.25012	NCU06346	2828411	2828781	+
sample_3_wt_rep2_peak_3894a	4	2834706	2834978	273	2834793	270	250.89249	NCU06344	2834498	2835170	+
sample_3_wt_rep2_peak_3894b	4	2834706	2834978	273	2834922	139	92.69857	NCU06344	2834498	2835170	+
sample_3_wt_rep2_peak_3895	4	2835101	2835219	119	2835162	106	59.9081	NCU06344	2834498	2835170	+
sample_3_wt_rep2_peak_3899a	4	2868802	2869257	456	2868876	181	134.25586	NCU06338	2868801	2869082	+
sample_3_wt_rep2_peak_3899b	4	2868802	2869257	456	2869025	1227	1882.32361	NCU06338	2868801	2869082	+
sample_3_wt_rep2_peak_3912a	4	2937477	2937685	209	2937526	959	1398.46912	NCU06317	2937082	2937767	+
sample_3_wt_rep2_peak_3912b	4	2937477	2937685	209	2937621	321	320.93613	NCU06317	2937082	2937767	+
sample_3_wt_rep2_peak_3923	4	2990220	2990295	76	2990276	109	62.72523	NCU06300	2990248	2991020	+
sample_3_wt_rep2_peak_3924	4	2990941	2991034	94	2990983	192	152.17593	NCU06300	2990248	2991020	+
sample_3_wt_rep2_peak_3927	4	3035717	3035900	184	3035760	69	28.52582	NCU06285	3035628	3036404	+
sample_3_wt_rep2_peak_3928a	4	3035998	3036235	238	3036029	28	4.30333	NCU06285	3035628	3036404	+
sample_3_wt_rep2_peak_3937a	4	3114142	3114352	211	3114180	195	133.7123	NCU04516	3113922	3114457	-
sample_3_wt_rep2_peak_3937b	4	3114142	3114352	211	3114303	1875	3045.92358	NCU04516	3113922	3114457	-
sample_3_wt_rep2_peak_3948	4	3156114	3156226	113	3156157	1183	1666.19385	NCU04502	3156117	3156762	-
sample_3_wt_rep2_peak_3949a	4	3156314	3156507	194	3156354	409	392.91931	NCU04502	3156117	3156762	-
sample_3_wt_rep2_peak_3949b	4	3156314	3156507	194	3156432	163	97.24649	NCU04502	3156117	3156762	-
sample_3_wt_rep2_peak_3958a	4	3195523	3195782	260	3195587	259	236.30594	NCU16806	3195504	3195750	-
sample_3_wt_rep2_peak_3958b	4	3195523	3195782	260	3195730	162	117.60307	NCU16806	3195504	3195750	-
sample_3_wt_rep2_peak_3961	4	3199529	3199631	103	3199571	50	15.02031	NCU04487	3199564	3200059	-
sample_3_wt_rep2_peak_3962	4	3199978	3200060	83	3200020	100	52.92784	NCU04487	3199564	3200059	-
sample_3_wt_rep2_peak_3980	4	3258481	3258558	78	3258520	229	189.91776	NCU04468	3258445	3258830	+
sample_3_wt_rep2_peak_3981	4	3258730	3258813	84	3258771	124	73.39477	NCU04468	3258445	3258830	+
sample_3_wt_rep2_peak_3982a	4	3261401	3261653	253	3261438	112	65.57766	NCU04467	3261321	3261644	+
sample_3_wt_rep2_peak_3982b	4	3261401	3261653	253	3261600	144	97.98218	NCU04467	3261321	3261644	+
sample_3_wt_rep2_peak_3983a	4	3263764	3264067	304	3263828	75	33.13669	NCU04466	3263720	3264360	+
sample_3_wt_rep2_peak_3983b	4	3263764	3264067	304	3264023	299	290.25616	NCU04466	3263720	3264360	+
sample_3_wt_rep2_peak_3985a	4	3273125	3273374	250	3273176	437	492.59515	NCU04463	3273140	3273609	-
sample_3_wt_rep2_peak_3985b	4	3273125	3273374	250	3273331	90	45.52251	NCU04463	3273140	3273609	-
sample_3_wt_rep2_peak_4010	4	3398813	3398887	75	3398849	65	25.57327	NCU04427	3398800	3399142	-
sample_3_wt_rep2_peak_4011	4	3398980	3399109	130	3399034	224	191.28032	NCU04427	3398800	3399142	-
sample_3_wt_rep2_peak_4013a	4	3409734	3409997	264	3409773	122	75.32905	NCU04425	3409549	3410040	+
sample_3_wt_rep2_peak_4013b	4	3409734	3409997	264	3409863	72	30.80482	NCU04425	3409549	3410040	+
sample_3_wt_rep2_peak_4013c	4	3409734	3409997	264	3409955	43	11.38646	NCU04425	3409549	3410040	+
sample_3_wt_rep2_peak_4027a	4	3476222	3476546	325	3476265	129	82.36573	NCU04404	3476200	3476554	+
sample_3_wt_rep2_peak_4027b	4	3476222	3476546	325	3476508	96	50.78554	NCU04404	3476200	3476554	+
sample_3_wt_rep2_peak_4030a	4	3523315	3523551	237	3523370	81	37.95103	NCU04390	3523036	3523558	+
sample_3_wt_rep2_peak_4030b	4	3523315	3523551	237	3523504	178	135.76987	NCU04390	3523036	3523558	+
sample_3_wt_rep2_peak_4031a	4	3525093	3525382	290	3525127	35	7.28696	NCU04389	3524933	3526045	-
sample_3_wt_rep2_peak_4031b	4	3525093	3525382	290	3525322	331	335.09979	NCU04389	3524933	3526045	-
sample_3_wt_rep2_peak_4032	4	3525549	3525646	98	3525596	144	97.98218	NCU04389	3524933	3526045	-
sample_3_wt_rep2_peak_4034	4	3538077	3538309	233	3538247	1921	2487.56616	NCU04385	3538104	3538550	-
sample_3_wt_rep2_peak_4035	4	3538506	3538584	79	3538545	202	80.05801	NCU04385	3538104	3538550	-
sample_3_wt_rep2_peak_4038a	4	3561580	3561803	224	3561620	94	49.01294	NCU04380	3561500	3562145	+
sample_3_wt_rep2_peak_4038b	4	3561580	3561803	224	3561741	256	232.36244	NCU04380	3561500	3562145	+
sample_3_wt_rep2_peak_4039	4	3561933	3562141	209	3561974	61	22.72449	NCU04380	3561500	3562145	+
sample_3_wt_rep2_peak_4040a	4	3562628	3562814	187	3562669	275	257.58719	NCU04379	3562528	3563465	-
sample_3_wt_rep2_peak_4040b	4	3562628	3562814	187	3562767	121	74.33763	NCU04379	3562528	3563465	-
sample_3_wt_rep2_peak_4041	4	3563077	3563169	93	3563123	82	38.77214	NCU04379	3562528	3563465	-
sample_3_wt_rep2_peak_4042	4	3563282	3563356	75	3563318	45	12.51156	NCU04379	3562528	3563465	-
sample_3_wt_rep2_peak_4048	4	3589949	3590084	136	3590004	625	798.12927	NCU04373	3589960	3590857	-
sample_3_wt_rep2_peak_4049	4	3590391	3590557	167	3590449	334	339.37454	NCU04373	3589960	3590857	-
sample_3_wt_rep2_peak_4058a	4	3653605	3653836	232	3653691	333	337.94833	NCU04355	3653521	3653984	-
sample_3_wt_rep2_peak_4058b	4	3653605	3653836	232	3653798	91	46.38815	NCU04355	3653521	3653984	-
sample_3_wt_rep2_peak_4061a	4	3672156	3672407	252	3672211	675	883.87622	NCU04352	3672145	3672619	-
sample_3_wt_rep2_peak_4061b	4	3672156	3672407	252	3672366	99	53.47764	NCU04352	3672145	3672619	-
sample_3_wt_rep2_peak_4073a	4	3735496	3735944	449	3735556	816	1052.9928	NCU04336	3735407	3735941	+
sample_3_wt_rep2_peak_4073b	4	3735496	3735944	449	3735701	35	4.9155	NCU04336	3735407	3735941	+
sample_3_wt_rep2_peak_4073c	4	3735496	3735944	449	3735896	138	78.26467	NCU04336	3735407	3735941	+
sample_3_wt_rep2_peak_4076a	4	3742352	3742762	411	3742459	331	320.75604	NCU04334	3742373	3742770	+
sample_3_wt_rep2_peak_4076b	4	3742352	3742762	411	3742713	53	16.80552	NCU04334	3742373	3742770	+
sample_3_wt_rep2_peak_4089	4	3839500	3839612	113	3839555	714	818.56531	NCU07994	3839510	3840444	+
sample_3_wt_rep2_peak_4091	4	3840331	3840448	118	3840397	183	109.48457	NCU07994	3839510	3840444	+
sample_3_wt_rep2_peak_4098a	4	3880642	3880998	357	3880686	173	130.02354	NCU08002	3880638	3881021	-
sample_3_wt_rep2_peak_4098b	4	3880642	3880998	357	3880820	160	115.37868	NCU08002	3880638	3881021	-
