peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
Nuc_1_SRR6315594_peak_3714a	3	3957177	3957533	357	3957230	4857	3722.24341	NCU00464	3957227	3957582	-
Nuc_1_SRR6315594_peak_3714b	3	3957177	3957533	357	3957413	27543	41198.58984	NCU00464	3957227	3957582	-
Nuc_1_SRR6315594_peak_3722a	3	3979053	3979390	338	3979129	797	762.53766	NCU00472	3979016	3979439	+
Nuc_1_SRR6315594_peak_3722b	3	3979053	3979390	338	3979274	193	78.45416	NCU00472	3979016	3979439	+
Nuc_1_SRR6315594_peak_3723a	3	3981655	3981925	271	3981728	863	854.06378	NCU00473	3981681	3981905	+
Nuc_1_SRR6315594_peak_3723b	3	3981655	3981925	271	3981865	295	165.57991	NCU00473	3981681	3981905	+
Nuc_1_SRR6315594_peak_3728	3	4003808	4004001	194	4003926	454	330.78366	NCU00480	4003903	4004489	-
Nuc_1_SRR6315594_peak_3729	3	4004039	4004198	160	4004120	1460	1766.1095	NCU00480	4003903	4004489	-
Nuc_1_SRR6315594_peak_3730	3	4004377	4004515	139	4004437	222	101.28269	NCU00480	4003903	4004489	-
Nuc_1_SRR6315594_peak_3731	3	4011516	4011713	198	4011615	469	347.77304	NCU00481	4011505	4011934	-
Nuc_1_SRR6315594_peak_3732	3	4011822	4011968	147	4011887	538	428.50333	NCU00481	4011505	4011934	-
Nuc_1_SRR6315594_peak_3735a	3	4026831	4027245	415	4026953	672	567.74542	NCU00486	4026804	4027332	+
Nuc_1_SRR6315594_peak_3735b	3	4026831	4027245	415	4027186	143	39.26811	NCU00486	4026804	4027332	+
Nuc_1_SRR6315594_peak_3746a	3	4060296	4060593	298	4060383	436	310.68015	NCU00495	4060224	4060544	+
Nuc_1_SRR6315594_peak_3746b	3	4060296	4060593	298	4060537	437	311.7887	NCU00495	4060224	4060544	+
Nuc_1_SRR6315594_peak_3751a	3	4097987	4098267	281	4098042	87	13.97334	NCU08973	4098010	4098464	-
Nuc_1_SRR6315594_peak_3751b	3	4097987	4098267	281	4098162	2113	2887.26025	NCU08973	4098010	4098464	-
Nuc_1_SRR6315594_peak_3752	3	4098350	4098497	148	4098424	235	112.05951	NCU08973	4098010	4098464	-
Nuc_1_SRR6315594_peak_3754	3	4106689	4106948	260	4106770	16783	25943.69336	NCU08976	4106640	4107338	-
Nuc_1_SRR6315594_peak_3755	3	4107065	4107232	168	4107116	1981	1288.60181	NCU08976	4106640	4107338	-
Nuc_1_SRR6315594_peak_3759a	3	4126363	4126701	339	4126456	1184	1327.84033	NCU08980	4126175	4126697	+
Nuc_1_SRR6315594_peak_3759b	3	4126363	4126701	339	4126617	549	441.74106	NCU08980	4126175	4126697	+
Nuc_1_SRR6315594_peak_3776c	3	4182179	4182590	412	4182522	589	387.91965	NCU09001	4182367	4183422	-
Nuc_1_SRR6315594_peak_3777	3	4182699	4182786	88	4182743	189	47.73991	NCU09001	4182367	4183422	-
Nuc_1_SRR6315594_peak_3778	3	4182813	4182978	166	4182887	220	66.13714	NCU09001	4182367	4183422	-
Nuc_1_SRR6315594_peak_3780	3	4191310	4191409	100	4191357	170	30.43919	NCU09004	4191241	4191727	-
Nuc_1_SRR6315594_peak_3781	3	4191454	4191617	164	4191533	1706	1762.16162	NCU09004	4191241	4191727	-
Nuc_1_SRR6315594_peak_3782	3	4193606	4193706	101	4193659	117	28.44737	NCU09005	4193469	4194165	-
Nuc_1_SRR6315594_peak_3783	3	4193812	4193969	158	4193884	322	191.45634	NCU09005	4193469	4194165	-
Nuc_1_SRR6315594_peak_3787	3	4215260	4215421	162	4215324	5200	7928.01953	NCU09010	4215183	4216195	-
Nuc_1_SRR6315594_peak_3788	3	4215483	4215784	302	4215619	619	395.2688	NCU09010	4215183	4216195	-
Nuc_1_SRR6315594_peak_3793	3	4252757	4252887	131	4252822	619	528.14227	NCU09017	4252671	4253052	+
Nuc_1_SRR6315594_peak_3794	3	4252928	4253059	132	4252999	434	308.46603	NCU09017	4252671	4253052	+
Nuc_1_SRR6315594_peak_3796	3	4284037	4284199	163	4284148	529	417.74478	NCU07580	4283567	4284777	+
Nuc_1_SRR6315594_peak_3797	3	4284598	4284771	174	4284707	724	664.07495	NCU07580	4283567	4284777	+
Nuc_1_SRR6315594_peak_3803a	3	4303406	4303670	265	4303501	6110	9727.4502	NCU07574	4303093	4304108	+
Nuc_1_SRR6315594_peak_3803b	3	4303406	4303670	265	4303616	346	145.34502	NCU07574	4303093	4304108	+
Nuc_1_SRR6315594_peak_3804	3	4303768	4303845	78	4303809	158	26.96107	NCU07574	4303093	4304108	+
Nuc_1_SRR6315594_peak_3805	3	4303873	4303977	105	4303930	156	26.08152	NCU07574	4303093	4304108	+
Nuc_1_SRR6315594_peak_3806	3	4304052	4304148	97	4304097	294	106.41819	NCU07574	4303093	4304108	+
Nuc_1_SRR6315594_peak_3811a	3	4325157	4325353	197	4325212	465	148.81274	NCU07568	4325132	4325575	-
Nuc_1_SRR6315594_peak_3811b	3	4325157	4325353	197	4325296	872	476.35437	NCU07568	4325132	4325575	-
Nuc_1_SRR6315594_peak_3814a	3	4351412	4351728	317	4351497	9792	9477.68164	NCU07562	4351385	4352229	+
Nuc_1_SRR6315594_peak_3814b	3	4351412	4351728	317	4351665	38394	59414.22266	NCU07562	4351385	4352229	+
Nuc_1_SRR6315594_peak_3817	3	4359872	4360090	219	4359947	487	368.43381	NCU07560	4359715	4360279	+
Nuc_1_SRR6315594_peak_3818	3	4360173	4360289	117	4360232	163	56.82074	NCU07560	4359715	4360279	+
Nuc_1_SRR6315594_peak_3822a	3	4386806	4387078	273	4386918	271	143.47232	NCU07554	4386695	4387041	+
Nuc_1_SRR6315594_peak_3822b	3	4386806	4387078	273	4387014	206	88.47128	NCU07554	4386695	4387041	+
Nuc_1_SRR6315594_peak_3834b	3	4431898	4432131	234	4432075	221	100.46705	NCU07542	4431973	4432472	-
Nuc_1_SRR6315594_peak_3835	3	4432180	4432379	200	4432270	2863	4283.34766	NCU07542	4431973	4432472	-
Nuc_1_SRR6315594_peak_3852	3	4517925	4518096	172	4518027	260	133.64156	NCU07521	4517914	4518706	-
Nuc_1_SRR6315594_peak_3853	3	4518195	4518311	117	4518261	93	16.55965	NCU07521	4517914	4518706	-
Nuc_1_SRR6315594_peak_3862	3	4616341	4616415	75	4616380	99	13.53165	NCU08195	4616294	4617279	+
Nuc_1_SRR6315594_peak_3863a	3	4616583	4616957	375	4616749	1436	1597.97412	NCU08195	4616294	4617279	+
Nuc_1_SRR6315594_peak_3863b	3	4616583	4616957	375	4616911	227	87.84542	NCU08195	4616294	4617279	+
Nuc_1_SRR6315594_peak_3887	3	4887611	4887702	92	4887654	146	43.268	NCU08566	4887480	4888035	+
Nuc_1_SRR6315594_peak_3888a	3	4887754	4888205	452	4887827	514	391.61969	NCU08566	4887480	4888035	+
Nuc_1_SRR6315594_peak_3888b	3	4887754	4888205	452	4888025	1296	1480.7251	NCU08566	4887480	4888035	+
Nuc_1_SRR6315594_peak_3889	3	4888291	4888482	192	4888385	1179	1303.302	NCU08565	4888366	4889010	-
Nuc_1_SRR6315594_peak_3890	3	4888537	4888611	75	4888576	89	14.05112	NCU08565	4888366	4889010	-
Nuc_1_SRR6315594_peak_3891	3	4888877	4888986	110	4888927	185	70.4431	NCU08565	4888366	4889010	-
Nuc_1_SRR6315594_peak_3892a	3	4902620	4902974	355	4902693	608	514.32733	NCU08563	4902095	4902879	+
Nuc_1_SRR6315594_peak_3892b	3	4902620	4902974	355	4902874	87	13.97334	NCU08563	4902095	4902879	+
Nuc_1_SRR6315594_peak_3904	3	4960083	4960251	169	4960184	3479	5178.46338	NCU08550	4959809	4960441	+
Nuc_1_SRR6315594_peak_3905	3	4960332	4960469	138	4960413	190	62.04803	NCU08550	4959809	4960441	+
Nuc_1_SRR6315594_peak_3906	3	4961531	4961620	90	4961572	136	30.32437	NCU08549	4961444	4961777	-
Nuc_1_SRR6315594_peak_3907	3	4961659	4961782	124	4961718	465	304.22385	NCU08549	4961444	4961777	-
Nuc_1_SRR6315594_peak_4003a	4	482248	482458	211	482290	161	55.45835	NCU04855	482210	482576	+
Nuc_1_SRR6315594_peak_4003b	4	482248	482458	211	482408	112	25.78267	NCU04855	482210	482576	+
Nuc_1_SRR6315594_peak_4028a	4	697943	698179	237	697993	182	37.83693	NCU16742	697923	698368	-
Nuc_1_SRR6315594_peak_4028b	4	697943	698179	237	698114	322	118.30635	NCU16742	697923	698368	-
Nuc_1_SRR6315594_peak_4036a	4	752363	752592	230	752413	415	264.56131	NCU04924	752112	752599	+
Nuc_1_SRR6315594_peak_4036b	4	752363	752592	230	752544	3810	5937.76904	NCU04924	752112	752599	+
Nuc_1_SRR6315594_peak_4062a	4	855113	855430	318	855199	175	65.2118	NCU04954	854903	855527	+
Nuc_1_SRR6315594_peak_4062b	4	855113	855430	318	855345	843	826.08954	NCU04954	854903	855527	+
Nuc_1_SRR6315594_peak_4063a	4	874226	874448	223	874279	182	70.27135	NCU04963	874192	874450	+
Nuc_1_SRR6315594_peak_4063b	4	874226	874448	223	874396	314	183.68346	NCU04963	874192	874450	+
Nuc_1_SRR6315594_peak_4073a	4	1118701	1118993	293	1118766	982	1024.51672	NCU04990	1118725	1120010	-
Nuc_1_SRR6315594_peak_4073b	4	1118701	1118993	293	1118981	59	4.41177	NCU04990	1118725	1120010	-
Nuc_1_SRR6315594_peak_4074	4	1119102	1119274	173	1119191	1090	1184.65857	NCU04990	1118725	1120010	-
Nuc_1_SRR6315594_peak_4088a	4	1241586	1242025	440	1241708	1244	1420.94299	NCU07952	1241527	1241926	+
Nuc_1_SRR6315594_peak_4088b	4	1241586	1242025	440	1241877	577	475.86346	NCU07952	1241527	1241926	+
Nuc_1_SRR6315594_peak_4094a	4	1265577	1265785	209	1265614	103	21.22809	NCU10400	1265478	1265743	+
Nuc_1_SRR6315594_peak_4094b	4	1265577	1265785	209	1265732	267	139.87479	NCU10400	1265478	1265743	+
Nuc_1_SRR6315594_peak_4106	4	1318008	1318238	231	1318086	10764	14715.15723	NCU07930	1318044	1318586	-
Nuc_1_SRR6315594_peak_4107	4	1318272	1318379	108	1318316	1653	980.62994	NCU07930	1318044	1318586	-
Nuc_1_SRR6315594_peak_4112	4	1342392	1342584	193	1342454	22627	36738.62891	NCU07922	1342442	1342822	-
Nuc_1_SRR6315594_peak_4113	4	1342612	1342719	108	1342662	995	350.81119	NCU07922	1342442	1342822	-
Nuc_1_SRR6315594_peak_4118	4	1378880	1378986	107	1378930	229	107.04603	NCU07911	1378743	1379167	+
Nuc_1_SRR6315594_peak_4119	4	1379026	1379141	116	1379086	254	128.36339	NCU07911	1378743	1379167	+
Nuc_1_SRR6315594_peak_4125	4	1402490	1402670	181	1402598	1123	1234.53894	NCU16757	1402320	1403435	+
Nuc_1_SRR6315594_peak_4126	4	1403327	1403462	136	1403403	468	346.63388	NCU16757	1402320	1403435	+
Nuc_1_SRR6315594_peak_4142	4	1538395	1538550	156	1538482	406	277.89572	NCU06530	1538375	1538962	-
Nuc_1_SRR6315594_peak_4143	4	1538620	1538825	206	1538748	532	421.32367	NCU06530	1538375	1538962	-
Nuc_1_SRR6315594_peak_4150	4	1553126	1553234	109	1553177	173	63.78809	NCU06534	1553158	1553554	-
Nuc_1_SRR6315594_peak_4151	4	1553313	1553496	184	1553378	642	557.2998	NCU06534	1553158	1553554	-
Nuc_1_SRR6315594_peak_4156	4	1577176	1577300	125	1577233	509	391.74374	NCU06540	1576641	1577517	-
Nuc_1_SRR6315594_peak_4157	4	1577380	1577482	103	1577423	220	98.73729	NCU06540	1576641	1577517	-
Nuc_1_SRR6315594_peak_4158a	4	1584412	1585064	653	1584521	2195	2421.19922	NCU06541	1584397	1584941	+
Nuc_1_SRR6315594_peak_4158b	4	1584412	1585064	653	1584705	1137	943.32202	NCU06541	1584397	1584941	+
Nuc_1_SRR6315594_peak_4160a	4	1595355	1595831	477	1595433	1093	1189.17542	NCU06544	1595195	1595694	+
Nuc_1_SRR6315594_peak_4160b	4	1595355	1595831	477	1595603	641	556.0246	NCU06544	1595195	1595694	+
Nuc_1_SRR6315594_peak_4169	4	1630186	1630321	136	1630243	338	188.61702	NCU06560	1630183	1630840	-
Nuc_1_SRR6315594_peak_4170	4	1630349	1630493	145	1630411	1495	1733.58325	NCU06560	1630183	1630840	-
Nuc_1_SRR6315594_peak_4171	4	1630532	1630667	136	1630585	329	180.29015	NCU06560	1630183	1630840	-
Nuc_1_SRR6315594_peak_4174a	4	1644285	1644534	250	1644341	254	128.36339	NCU06565	1644074	1644641	+
Nuc_1_SRR6315594_peak_4174b	4	1644285	1644534	250	1644472	389	259.7392	NCU06565	1644074	1644641	+
Nuc_1_SRR6315594_peak_4175a	4	1645620	1645825	206	1645674	670	593.27667	NCU06566	1645635	1646430	-
Nuc_1_SRR6315594_peak_4175b	4	1645620	1645825	206	1645751	579	478.32364	NCU06566	1645635	1646430	-
Nuc_1_SRR6315594_peak_4179a	4	1688767	1689076	310	1688885	206	88.47128	NCU06578	1688655	1689054	+
Nuc_1_SRR6315594_peak_4179b	4	1688767	1689076	310	1689001	428	301.84769	NCU06578	1688655	1689054	+
Nuc_1_SRR6315594_peak_4188a	4	1729993	1730300	308	1730085	2684	3844.77563	NCU06588	1729975	1730877	+
Nuc_1_SRR6315594_peak_4188b	4	1729993	1730300	308	1730243	339	197.14737	NCU06588	1729975	1730877	+
Nuc_1_SRR6315594_peak_4191a	4	1740782	1741089	308	1740850	193	78.45416	NCU06593	1740832	1741836	-
Nuc_1_SRR6315594_peak_4191b	4	1740782	1741089	308	1741034	250	124.87848	NCU06593	1740832	1741836	-
Nuc_1_SRR6315594_peak_4192	4	1741440	1741586	147	1741467	70	7.62964	NCU06593	1740832	1741836	-
Nuc_1_SRR6315594_peak_4201a	4	1785917	1786166	250	1785967	208	42.92405	NCU06605	1785926	1786149	+
Nuc_1_SRR6315594_peak_4201b	4	1785917	1786166	250	1786110	673	414.31711	NCU06605	1785926	1786149	+
Nuc_1_SRR6315594_peak_4202	4	1787830	1787980	151	1787923	2055	2121.71265	NCU06606	1787877	1788604	+
Nuc_1_SRR6315594_peak_4203a	4	1788036	1788405	370	1788142	2314	2497.67285	NCU06606	1787877	1788604	+
Nuc_1_SRR6315594_peak_4203b	4	1788036	1788405	370	1788347	1508	1359.33337	NCU06606	1787877	1788604	+
Nuc_1_SRR6315594_peak_4212a	4	1825003	1825291	289	1825075	7476	8959.39062	NCU06619	1825042	1825659	-
Nuc_1_SRR6315594_peak_4212b	4	1825003	1825291	289	1825187	12876	18409.9707	NCU06619	1825042	1825659	-
Nuc_1_SRR6315594_peak_4217a	4	1845175	1845457	283	1845223	308	177.91144	NCU06626	1845214	1845522	-
Nuc_1_SRR6315594_peak_4217b	4	1845175	1845457	283	1845339	1187	1332.46472	NCU06626	1845214	1845522	-
Nuc_1_SRR6315594_peak_4221a	4	1867469	1867950	482	1867550	323	187.32939	NCU06630	1867266	1867952	-
Nuc_1_SRR6315594_peak_4221b	4	1867469	1867950	482	1867720	420	286.26425	NCU06630	1867266	1867952	-
Nuc_1_SRR6315594_peak_4221c	4	1867469	1867950	482	1867859	2586	3712.07056	NCU06630	1867266	1867952	-
Nuc_1_SRR6315594_peak_4225a	4	1875582	1875878	297	1875679	681	581.65692	NCU16769	1875613	1875869	-
Nuc_1_SRR6315594_peak_4225b	4	1875582	1875878	297	1875797	842	809.25293	NCU16769	1875613	1875869	-
Nuc_1_SRR6315594_peak_4228	4	1933943	1934089	147	1934001	634	501.70444	NCU09748	1933839	1934659	-
Nuc_1_SRR6315594_peak_4229	4	1934119	1934250	132	1934177	393	236.87581	NCU09748	1933839	1934659	-
Nuc_1_SRR6315594_peak_4235a	4	1953222	1953752	531	1953299	543	336.50266	NCU09741	1953258	1953738	-
Nuc_1_SRR6315594_peak_4235b	4	1953222	1953752	531	1953552	4315	6378.73828	NCU09741	1953258	1953738	-
Nuc_1_SRR6315594_peak_4235c	4	1953222	1953752	531	1953705	268	96.51651	NCU09741	1953258	1953738	-
Nuc_1_SRR6315594_peak_4236a	4	1968823	1969146	324	1968879	226	104.56457	NCU09740	1968536	1969100	+
Nuc_1_SRR6315594_peak_4236b	4	1968823	1969146	324	1968993	463	340.95197	NCU09740	1968536	1969100	+
Nuc_1_SRR6315594_peak_4249	4	2055459	2055629	171	2055556	5989	8412.81055	NCU07735	2055247	2055781	+
Nuc_1_SRR6315594_peak_4250	4	2055670	2055781	112	2055727	342	93.19968	NCU07735	2055247	2055781	+
Nuc_1_SRR6315594_peak_4264	4	2097034	2097193	160	2097133	984	1027.43726	NCU07719	2097019	2097952	+
Nuc_1_SRR6315594_peak_4265	4	2097298	2097384	87	2097338	177	66.64532	NCU07719	2097019	2097952	+
Nuc_1_SRR6315594_peak_4266	4	2097438	2097601	164	2097539	360	229.51587	NCU07719	2097019	2097952	+
Nuc_1_SRR6315594_peak_4276	4	2139046	2139202	157	2139137	381	247.35501	NCU07707	2139003	2139535	+
Nuc_1_SRR6315594_peak_4277	4	2139372	2139589	218	2139450	551	437.98767	NCU07707	2139003	2139535	+
Nuc_1_SRR6315594_peak_4278a	4	2141807	2142193	387	2141916	1459	1724.88062	NCU16775	2141844	2142273	-
Nuc_1_SRR6315594_peak_4278b	4	2141807	2142193	387	2142124	576	459.96384	NCU16775	2141844	2142273	-
Nuc_1_SRR6315594_peak_4285a	4	2192366	2192844	479	2192516	2188	2786.79248	NCU07697	2192428	2193186	+
Nuc_1_SRR6315594_peak_4285b	4	2192366	2192844	479	2192708	336	172.59714	NCU07697	2192428	2193186	+
Nuc_1_SRR6315594_peak_4286	4	2192867	2192953	87	2192921	104	14.40284	NCU07697	2192428	2193186	+
Nuc_1_SRR6315594_peak_4293a	4	2230094	2230685	592	2230177	818	791.41156	NCU07688	2230056	2230623	+
Nuc_1_SRR6315594_peak_4293b	4	2230094	2230685	592	2230380	444	319.57611	NCU07688	2230056	2230623	+
Nuc_1_SRR6315594_peak_4293c	4	2230094	2230685	592	2230515	883	882.23895	NCU07688	2230056	2230623	+
Nuc_1_SRR6315594_peak_4323	4	2331824	2331906	83	2331863	125	32.89849	NCU07662	2331715	2332277	+
Nuc_1_SRR6315594_peak_4324	4	2332112	2332319	208	2332193	267	139.87479	NCU07662	2331715	2332277	+
Nuc_1_SRR6315594_peak_4332a	4	2400632	2400911	280	2400686	138	40.59162	NCU08324	2400387	2401533	-
Nuc_1_SRR6315594_peak_4332b	4	2400632	2400911	280	2400831	147	46.22746	NCU08324	2400387	2401533	-
Nuc_1_SRR6315594_peak_4346	4	2460826	2460985	160	2460880	115	27.37037	NCU08307	2460694	2461486	-
Nuc_1_SRR6315594_peak_4347	4	2461081	2461188	108	2461126	117	28.44737	NCU08307	2460694	2461486	-
Nuc_1_SRR6315594_peak_4348	4	2461291	2461377	87	2461335	99	19.30913	NCU08307	2460694	2461486	-
Nuc_1_SRR6315594_peak_4349a	4	2477177	2477546	370	2477235	619	528.14227	NCU08303	2477229	2477578	-
Nuc_1_SRR6315594_peak_4349b	4	2477177	2477546	370	2477385	248	123.14635	NCU08303	2477229	2477578	-
Nuc_1_SRR6315594_peak_4352a	4	2488167	2488465	299	2488235	761	610.17938	NCU08300	2488142	2488524	-
Nuc_1_SRR6315594_peak_4352b	4	2488167	2488465	299	2488373	1477	1588.74487	NCU08300	2488142	2488524	-
Nuc_1_SRR6315594_peak_4354a	4	2492336	2492567	232	2492373	104	16.14208	NCU08298	2492352	2492696	-
Nuc_1_SRR6315594_peak_4354b	4	2492336	2492567	232	2492487	402	244.79169	NCU08298	2492352	2492696	-
Nuc_1_SRR6315594_peak_4355	4	2501440	2501527	88	2501480	283	58.73505	NCU08297	2501111	2502302	+
Nuc_1_SRR6315594_peak_4356a	4	2501872	2502188	317	2501937	291	62.78622	NCU08297	2501111	2502302	+
Nuc_1_SRR6315594_peak_4356b	4	2501872	2502188	317	2502131	7669	11289.2002	NCU08297	2501111	2502302	+
Nuc_1_SRR6315594_peak_4362a	4	2518231	2518573	343	2518291	139	41.20572	NCU08291	2517661	2518521	-
Nuc_1_SRR6315594_peak_4362b	4	2518231	2518573	343	2518467	1280	1477.41101	NCU08291	2517661	2518521	-
Nuc_1_SRR6315594_peak_4364a	4	2527421	2527957	537	2527480	161	55.45835	NCU08289	2527241	2527973	+
Nuc_1_SRR6315594_peak_4364b	4	2527421	2527957	537	2527587	142	43.06638	NCU08289	2527241	2527973	+
Nuc_1_SRR6315594_peak_4364c	4	2527421	2527957	537	2527718	450	326.28909	NCU08289	2527241	2527973	+
Nuc_1_SRR6315594_peak_4364d	4	2527421	2527957	537	2527864	285	156.26189	NCU08289	2527241	2527973	+
Nuc_1_SRR6315594_peak_4366	4	2536729	2536932	204	2536786	3379	4015.1228	NCU08287	2536775	2537247	-
Nuc_1_SRR6315594_peak_4367	4	2536972	2537218	247	2537107	3280	3856.77368	NCU08287	2536775	2537247	-
Nuc_1_SRR6315594_peak_4373a	4	2570070	2570400	331	2570158	563	458.72687	NCU08277	2570093	2570483	-
Nuc_1_SRR6315594_peak_4373b	4	2570070	2570400	331	2570306	1270	1461.68091	NCU08277	2570093	2570483	-
Nuc_1_SRR6315594_peak_4381a	4	2623188	2623512	325	2623276	301	171.2413	NCU06404	2623215	2624081	-
Nuc_1_SRR6315594_peak_4381b	4	2623188	2623512	325	2623414	1759	2266.47559	NCU06404	2623215	2624081	-
Nuc_1_SRR6315594_peak_4382	4	2623987	2624134	148	2624039	387	257.62399	NCU06404	2623215	2624081	-
Nuc_1_SRR6315594_peak_4385	4	2640940	2641060	121	2641009	648	564.96539	NCU06399	2640827	2641355	+
Nuc_1_SRR6315594_peak_4386	4	2641251	2641343	93	2641298	191	76.94587	NCU06399	2640827	2641355	+
Nuc_1_SRR6315594_peak_4400a	4	2715900	2716209	310	2715998	392	262.92035	NCU06380	2715897	2716288	+
Nuc_1_SRR6315594_peak_4400b	4	2715900	2716209	310	2716131	983	1025.97681	NCU06380	2715897	2716288	+
Nuc_1_SRR6315594_peak_4415a	4	2786769	2787071	303	2786879	348	160.18176	NCU06362	2786572	2787027	+
Nuc_1_SRR6315594_peak_4415b	4	2786769	2787071	303	2787011	445	245.21144	NCU06362	2786572	2787027	+
Nuc_1_SRR6315594_peak_4420	4	2803562	2803718	157	2803638	898	903.49945	NCU06355	2803609	2804387	-
Nuc_1_SRR6315594_peak_4421	4	2803977	2804066	90	2804021	117	28.44737	NCU06355	2803609	2804387	-
Nuc_1_SRR6315594_peak_4422	4	2804100	2804221	122	2804166	214	94.8126	NCU06355	2803609	2804387	-
Nuc_1_SRR6315594_peak_4424a	4	2814436	2814716	281	2814565	209	90.83388	NCU06352	2814407	2814687	+
Nuc_1_SRR6315594_peak_4424b	4	2814436	2814716	281	2814672	91	15.67892	NCU06352	2814407	2814687	+
Nuc_1_SRR6315594_peak_4425a	4	2817610	2817824	215	2817671	394	265.04663	NCU06351	2817610	2817977	+
Nuc_1_SRR6315594_peak_4425b	4	2817610	2817824	215	2817770	137	39.98061	NCU06351	2817610	2817977	+
Nuc_1_SRR6315594_peak_4429	4	2828349	2828511	163	2828451	2221	2965.75488	NCU06346	2828411	2828781	+
Nuc_1_SRR6315594_peak_4430	4	2828558	2828783	226	2828689	254	116.72357	NCU06346	2828411	2828781	+
Nuc_1_SRR6315594_peak_4431a	4	2834700	2835211	512	2834821	1352	1591.65308	NCU06344	2834498	2835170	+
Nuc_1_SRR6315594_peak_4431b	4	2834700	2835211	512	2834971	525	412.98444	NCU06344	2834498	2835170	+
Nuc_1_SRR6315594_peak_4431c	4	2834700	2835211	512	2835159	179	68.08855	NCU06344	2834498	2835170	+
Nuc_1_SRR6315594_peak_4434a	4	2868808	2869201	394	2868894	449	325.16785	NCU06338	2868801	2869082	+
Nuc_1_SRR6315594_peak_4434b	4	2868808	2869201	394	2869050	2351	3319.41406	NCU06338	2868801	2869082	+
Nuc_1_SRR6315594_peak_4448a	4	2937474	2937732	259	2937561	2582	3748.88403	NCU06317	2937082	2937767	+
Nuc_1_SRR6315594_peak_4448b	4	2937474	2937732	259	2937668	721	660.09467	NCU06317	2937082	2937767	+
Nuc_1_SRR6315594_peak_4459	4	2990236	2990342	107	2990295	463	250.74802	NCU06300	2990248	2991020	+
Nuc_1_SRR6315594_peak_4460	4	2990942	2991071	130	2991006	754	551.63489	NCU06300	2990248	2991020	+
Nuc_1_SRR6315594_peak_4464a	4	3035702	3036252	551	3035780	553	446.57855	NCU06285	3035628	3036404	+
Nuc_1_SRR6315594_peak_4464b	4	3035702	3036252	551	3035900	216	96.41824	NCU06285	3035628	3036404	+
Nuc_1_SRR6315594_peak_4477a	4	3114101	3114357	257	3114148	223	91.87288	NCU04516	3113922	3114457	-
Nuc_1_SRR6315594_peak_4477b	4	3114101	3114357	257	3114268	3682	5705.95312	NCU04516	3113922	3114457	-
Nuc_1_SRR6315594_peak_4487a	4	3156065	3156490	426	3156136	18979	28580.66211	NCU04502	3156117	3156762	-
Nuc_1_SRR6315594_peak_4487b	4	3156065	3156490	426	3156331	3841	3197.70142	NCU04502	3156117	3156762	-
Nuc_1_SRR6315594_peak_4500a	4	3195486	3195770	285	3195548	1054	910.76727	NCU16806	3195504	3195750	-
Nuc_1_SRR6315594_peak_4500b	4	3195486	3195770	285	3195703	365	164.61383	NCU16806	3195504	3195750	-
Nuc_1_SRR6315594_peak_4503a	4	3199495	3199888	394	3199574	748	503.64008	NCU04487	3199564	3200059	-
Nuc_1_SRR6315594_peak_4503b	4	3199495	3199888	394	3199795	344	130.72533	NCU04487	3199564	3200059	-
Nuc_1_SRR6315594_peak_4504	4	3199942	3200068	127	3200001	576	327.64041	NCU04487	3199564	3200059	-
Nuc_1_SRR6315594_peak_4520	4	3258433	3258610	178	3258547	707	641.59198	NCU04468	3258445	3258830	+
Nuc_1_SRR6315594_peak_4521	4	3258733	3258849	117	3258802	291	161.83485	NCU04468	3258445	3258830	+
Nuc_1_SRR6315594_peak_4522	4	3261433	3261520	88	3261473	162	56.13822	NCU04467	3261321	3261644	+
Nuc_1_SRR6315594_peak_4523	4	3261562	3261675	114	3261619	107	23.21282	NCU04467	3261321	3261644	+
Nuc_1_SRR6315594_peak_4525	4	3263795	3263909	115	3263854	262	135.41428	NCU04466	3263720	3264360	+
Nuc_1_SRR6315594_peak_4526	4	3264020	3264094	75	3264054	97	18.37511	NCU04466	3263720	3264360	+
Nuc_1_SRR6315594_peak_4528a	4	3273087	3273432	346	3273147	2610	3801.56714	NCU04463	3273140	3273609	-
Nuc_1_SRR6315594_peak_4528b	4	3273087	3273432	346	3273296	337	206.26028	NCU04463	3273140	3273609	-
Nuc_1_SRR6315594_peak_4528c	4	3273087	3273432	346	3273378	240	116.28791	NCU04463	3273140	3273609	-
Nuc_1_SRR6315594_peak_4560a	4	3398764	3399107	344	3398823	664	585.52393	NCU04427	3398800	3399142	-
Nuc_1_SRR6315594_peak_4560b	4	3398764	3399107	344	3399005	863	854.06378	NCU04427	3398800	3399142	-
Nuc_1_SRR6315594_peak_4562a	4	3409736	3410048	313	3409806	219	98.84162	NCU04425	3409549	3410040	+
Nuc_1_SRR6315594_peak_4562b	4	3409736	3410048	313	3409894	276	148.005	NCU04425	3409549	3410040	+
Nuc_1_SRR6315594_peak_4581a	4	3476217	3476650	434	3476296	6098	9044.5127	NCU04404	3476200	3476554	+
Nuc_1_SRR6315594_peak_4581b	4	3476217	3476650	434	3476533	848	604.12854	NCU04404	3476200	3476554	+
Nuc_1_SRR6315594_peak_4586a	4	3523311	3523592	282	3523381	334	203.276	NCU04390	3523036	3523558	+
